binary	scenario	network	client_threads	metric	phase	samples	blocks	median	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	p90	p99	p99_status	mad_relative	block_median_ratio	drift_relative	lag1_autocorr	outlier_count	convergence_status	reason
lsperf	upload	iouring	1	throughput_gbps	discovery	40	8	4.545430	4.412055	4.691174	0.061406	4.024981	4.928907	1.224579	5.149285	5.506259	insufficient_order_stat_support	0.084465	1.178026	0.032054	-0.261718	0	not_ready_high_variance	p50_ci_width_0.0614_gt_0.0300;p80_p20_1.2246_gt_1.1500;block_median_ratio_1.1780_gt_1.1000;drift_0.0321_gt_0.0300;persistent_p80_p20_recent_1.2126_gt_1.1500;persistent_drift_0.0321_gt_0.0300
lsperf	upload	iouring	1	throughput_gbps	combined	40	8	4.545430	4.412055	4.691174	0.061406	4.024981	4.928907	1.224579	5.149285	5.506259	insufficient_order_stat_support	0.084465	1.178026	0.032054	-0.261718	0	not_ready_high_variance	p50_ci_width_0.0614_gt_0.0300;p80_p20_1.2246_gt_1.1500;block_median_ratio_1.1780_gt_1.1000;drift_0.0321_gt_0.0300;persistent_p80_p20_recent_1.2126_gt_1.1500;persistent_drift_0.0321_gt_0.0300
lsperf	upload	syscall	1	throughput_gbps	discovery	40	8	4.902295	4.701471	5.024863	0.065967	4.566557	5.234641	1.146299	5.508344	5.977019	insufficient_order_stat_support	0.057843	1.212816	0.026391	0.005990	0	not_ready_high_variance	p50_ci_width_0.0660_gt_0.0300;block_median_ratio_1.2128_gt_1.1000;persistent_block_median_ratio_recent_1.1322_gt_1.1000
lsperf	upload	syscall	1	throughput_gbps	combined	40	8	4.902295	4.701471	5.024863	0.065967	4.566557	5.234641	1.146299	5.508344	5.977019	insufficient_order_stat_support	0.057843	1.212816	0.026391	0.005990	0	not_ready_high_variance	p50_ci_width_0.0660_gt_0.0300;block_median_ratio_1.2128_gt_1.1000;persistent_block_median_ratio_recent_1.1322_gt_1.1000
mvfstperf	bidi	iouring	1	throughput_gbps	discovery	30	6	3.707206	3.499405	3.812351	0.084416	3.425363	4.226132	1.233777	4.417741	4.613929	insufficient_order_stat_support	0.077651	1.239003	-0.082157	-0.104710	0	not_ready_high_variance	p50_ci_width_0.0844_gt_0.0300;p80_p20_1.2338_gt_1.1500;block_median_ratio_1.2390_gt_1.1000;drift_-0.0822_gt_0.0300;severe_drift_-0.0822_gt_0.0800
mvfstperf	bidi	iouring	1	throughput_gbps	combined	30	6	3.707206	3.499405	3.812351	0.084416	3.425363	4.226132	1.233777	4.417741	4.613929	insufficient_order_stat_support	0.077651	1.239003	-0.082157	-0.104710	0	not_ready_high_variance	p50_ci_width_0.0844_gt_0.0300;p80_p20_1.2338_gt_1.1500;block_median_ratio_1.2390_gt_1.1000;drift_-0.0822_gt_0.0300;severe_drift_-0.0822_gt_0.0800
mvfstperf	bidi	syscall	1	throughput_gbps	discovery	120	24	4.779180	4.739745	4.840008	0.020979	4.626078	5.093679	1.101079	5.207612	5.481721	insufficient_order_stat_support	0.034228	1.158633	0.013745	0.070026	0	not_ready_high_variance	block_median_ratio_1.1586_gt_1.1000;persistent_block_median_ratio_recent_1.1397_gt_1.1000
mvfstperf	bidi	syscall	1	throughput_gbps	combined	120	24	4.779180	4.739745	4.840008	0.020979	4.626078	5.093679	1.101079	5.207612	5.481721	insufficient_order_stat_support	0.034228	1.158633	0.013745	0.070026	0	not_ready_high_variance	block_median_ratio_1.1586_gt_1.1000;persistent_block_median_ratio_recent_1.1397_gt_1.1000
mvfstperf	close_reset_cleanup	iouring	1	streams_per_second	discovery	25	5	6628.854532	6519.971385	6704.932757	0.027902	6408.587035	6975.881546	1.088521	7053.551904	7165.261298	insufficient_order_stat_support	0.037796	1.085670	0.002481	-0.010469	0	ready	-
mvfstperf	close_reset_cleanup	iouring	1	streams_per_second	combined	25	5	6628.854532	6519.971385	6704.932757	0.027902	6408.587035	6975.881546	1.088521	7053.551904	7165.261298	insufficient_order_stat_support	0.037796	1.085670	0.002481	-0.010469	0	ready	-
mvfstperf	close_reset_cleanup	iouring	2	streams_per_second	discovery	50	10	7016.695578	6828.421776	7133.029102	0.043412	6584.729944	7211.548898	1.095193	7374.668049	7715.361560	insufficient_order_stat_support	0.032118	1.161371	-0.003964	0.404435	0	not_ready_high_variance	block_median_ratio_1.1614_gt_1.1000;persistent_block_median_ratio_recent_1.1576_gt_1.1000
mvfstperf	close_reset_cleanup	iouring	2	streams_per_second	combined	50	10	7016.695578	6828.421776	7133.029102	0.043412	6584.729944	7211.548898	1.095193	7374.668049	7715.361560	insufficient_order_stat_support	0.032118	1.161371	-0.003964	0.404435	0	not_ready_high_variance	block_median_ratio_1.1614_gt_1.1000;persistent_block_median_ratio_recent_1.1576_gt_1.1000
mvfstperf	close_reset_cleanup	syscall	1	streams_per_second	discovery	20	4	6994.037865	6965.689760	7084.447502	0.016980	6911.719077	7265.548551	1.051193	7331.842146	7708.067142	insufficient_order_stat_support	0.012366	1.024036	-0.007534	0.051546	0	ready	-
mvfstperf	close_reset_cleanup	syscall	1	streams_per_second	combined	20	4	6994.037865	6965.689760	7084.447502	0.016980	6911.719077	7265.548551	1.051193	7331.842146	7708.067142	insufficient_order_stat_support	0.012366	1.024036	-0.007534	0.051546	0	ready	-
mvfstperf	close_reset_cleanup	syscall	2	streams_per_second	discovery	25	5	7275.619848	7274.613040	7282.542878	0.001090	7193.780933	7360.598683	1.023189	7393.582388	7483.674757	insufficient_order_stat_support	0.009416	1.012214	0.005272	-0.005239	0	ready	-
mvfstperf	close_reset_cleanup	syscall	2	streams_per_second	combined	25	5	7275.619848	7274.613040	7282.542878	0.001090	7193.780933	7360.598683	1.023189	7393.582388	7483.674757	insufficient_order_stat_support	0.009416	1.012214	0.005272	-0.005239	0	ready	-
mvfstperf	close_reset_cleanup	syscall	3	streams_per_second	discovery	20	4	8844.575006	8789.307736	8924.709292	0.015309	8771.657695	8972.026421	1.022843	9215.152238	9812.564874	insufficient_order_stat_support	0.009060	1.029868	0.017785	0.504985	0	ready	-
mvfstperf	close_reset_cleanup	syscall	3	streams_per_second	combined	20	4	8844.575006	8789.307736	8924.709292	0.015309	8771.657695	8972.026421	1.022843	9215.152238	9812.564874	insufficient_order_stat_support	0.009060	1.029868	0.017785	0.504985	0	ready	-
mvfstperf	close_reset_cleanup	syscall	4	streams_per_second	discovery	120	24	11164.950239	11090.468922	11230.541805	0.012546	10892.861015	11416.383215	1.048061	11552.345115	12716.824586	insufficient_order_stat_support	0.019013	1.167774	-0.001949	0.401059	0	not_ready_max_samples	block_median_ratio_1.1678_gt_1.1000
mvfstperf	close_reset_cleanup	syscall	4	streams_per_second	combined	120	24	11164.950239	11090.468922	11230.541805	0.012546	10892.861015	11416.383215	1.048061	11552.345115	12716.824586	insufficient_order_stat_support	0.019013	1.167774	-0.001949	0.401059	0	not_ready_max_samples	block_median_ratio_1.1678_gt_1.1000
mvfstperf	connect	iouring	1	connections_per_second	discovery	40	8	343.363653	330.188855	362.597072	0.094385	321.689309	377.193282	1.172539	388.530741	402.360048	insufficient_order_stat_support	0.061793	1.204131	-0.061949	-0.207844	0	not_ready_high_variance	p50_ci_width_0.0944_gt_0.0500;p80_p20_1.1725_gt_1.1500;block_median_ratio_1.2041_gt_1.1000;drift_-0.0619_gt_0.0300;persistent_drift_-0.0619_gt_0.0300
mvfstperf	connect	iouring	1	connections_per_second	combined	40	8	343.363653	330.188855	362.597072	0.094385	321.689309	377.193282	1.172539	388.530741	402.360048	insufficient_order_stat_support	0.061793	1.204131	-0.061949	-0.207844	0	not_ready_high_variance	p50_ci_width_0.0944_gt_0.0500;p80_p20_1.1725_gt_1.1500;block_median_ratio_1.2041_gt_1.1000;drift_-0.0619_gt_0.0300;persistent_drift_-0.0619_gt_0.0300
mvfstperf	connect	syscall	1	connections_per_second	discovery	40	8	350.912894	346.849117	367.453808	0.058717	321.753764	376.217410	1.169271	392.947425	400.638357	insufficient_order_stat_support	0.069311	1.154586	-0.004451	0.096624	0	not_ready_high_variance	p50_ci_width_0.0587_gt_0.0500;p80_p20_1.1693_gt_1.1500;block_median_ratio_1.1546_gt_1.1000;persistent_block_median_ratio_recent_1.1114_gt_1.1000;persistent_p80_p20_recent_1.1742_gt_1.1500
mvfstperf	connect	syscall	1	connections_per_second	combined	40	8	350.912894	346.849117	367.453808	0.058717	321.753764	376.217410	1.169271	392.947425	400.638357	insufficient_order_stat_support	0.069311	1.154586	-0.004451	0.096624	0	not_ready_high_variance	p50_ci_width_0.0587_gt_0.0500;p80_p20_1.1693_gt_1.1500;block_median_ratio_1.1546_gt_1.1000;persistent_block_median_ratio_recent_1.1114_gt_1.1000;persistent_p80_p20_recent_1.1742_gt_1.1500
mvfstperf	download	iouring	1	throughput_gbps	discovery	20	4	4.451098	4.428647	4.471138	0.009546	4.309752	4.548662	1.055435	4.626220	4.639405	insufficient_order_stat_support	0.022067	1.009595	-0.000271	-0.305054	0	ready	-
mvfstperf	download	iouring	1	throughput_gbps	confirm	10	2	4.383496	4.369140	4.452593	0.019038	4.214217	4.455419	1.057235	4.469874	4.495402	insufficient_order_stat_support	0.014558	1.019101	0.000000	-0.164228	0	ready	-
mvfstperf	download	iouring	1	throughput_gbps	combined	30	6	4.433687	4.378144	4.457624	0.017926	4.309752	4.501861	1.044576	4.557873	4.639158	insufficient_order_stat_support	0.016602	1.023345	0.000618	-0.227072	0	ready	-
mvfstperf	download	iouring	2	throughput_gbps	discovery	20	4	4.537576	4.523421	4.557242	0.007454	4.438309	4.590738	1.034344	4.621657	4.742275	insufficient_order_stat_support	0.012324	1.008062	-0.006773	-0.361780	0	ready	-
mvfstperf	download	iouring	2	throughput_gbps	confirm	10	2	4.506526	4.458069	4.523250	0.014464	4.362961	4.527160	1.037635	4.544547	4.611580	insufficient_order_stat_support	0.008677	1.014621	0.000000	-0.311102	0	ready	-
mvfstperf	download	iouring	2	throughput_gbps	combined	30	6	4.524041	4.506526	4.554593	0.010625	4.429262	4.566438	1.030970	4.616832	4.733017	insufficient_order_stat_support	0.012097	1.022840	0.000312	-0.319724	0	ready	-
mvfstperf	download	iouring	3	throughput_gbps	discovery	20	4	4.517033	4.454769	4.544331	0.019828	4.427325	4.551903	1.028139	4.571034	4.579085	insufficient_order_stat_support	0.007686	1.028651	-0.015741	-0.005421	0	ready	-
mvfstperf	download	iouring	3	throughput_gbps	combined	20	4	4.517033	4.454769	4.544331	0.019828	4.427325	4.551903	1.028139	4.571034	4.579085	insufficient_order_stat_support	0.007686	1.028651	-0.015741	-0.005421	0	ready	-
mvfstperf	download	iouring	4	throughput_gbps	discovery	20	4	4.443856	4.375454	4.490345	0.025854	4.370027	4.495897	1.028803	4.523065	4.591186	insufficient_order_stat_support	0.011458	1.032800	-0.012757	0.238490	0	ready	-
mvfstperf	download	iouring	4	throughput_gbps	confirm	10	2	4.469240	4.450407	4.490887	0.009057	4.407069	4.495354	1.020033	4.502887	4.523637	insufficient_order_stat_support	0.007160	1.009096	0.000000	0.279649	0	ready	-
mvfstperf	download	iouring	4	throughput_gbps	combined	30	6	4.447810	4.399446	4.490318	0.020431	4.390750	4.495354	1.023824	4.519065	4.588069	insufficient_order_stat_support	0.010053	1.032800	-0.005795	0.283128	0	ready	-
mvfstperf	download	syscall	1	throughput_gbps	discovery	30	6	4.880994	4.821696	4.960806	0.028500	4.742753	4.988344	1.051782	5.025219	5.145182	insufficient_order_stat_support	0.020599	1.054820	0.025054	0.019771	0	ready	-
mvfstperf	download	syscall	1	throughput_gbps	confirm	10	2	4.915658	4.863740	4.994966	0.026696	4.584016	5.011168	1.093183	5.080712	5.119086	insufficient_order_stat_support	0.024374	1.026980	0.000000	-0.121558	0	ready	-
mvfstperf	download	syscall	1	throughput_gbps	combined	40	8	4.890294	4.830308	4.960806	0.026685	4.713430	4.996782	1.060116	5.048169	5.144495	insufficient_order_stat_support	0.020326	1.054820	0.023802	-0.069525	0	ready	-
mvfstperf	download	syscall	2	throughput_gbps	discovery	20	4	5.011615	4.979167	5.045549	0.013245	4.966353	5.060358	1.018928	5.109425	5.214540	insufficient_order_stat_support	0.008086	1.016648	-0.000768	0.283964	0	ready	-
mvfstperf	download	syscall	2	throughput_gbps	confirm	10	2	4.990054	4.980563	5.047396	0.013393	4.836709	5.069060	1.048039	5.102670	5.187225	insufficient_order_stat_support	0.017574	1.013419	0.000000	-0.023907	0	ready	-
mvfstperf	download	syscall	2	throughput_gbps	combined	30	6	4.999608	4.980563	5.045169	0.012922	4.930704	5.067130	1.027669	5.109425	5.213074	insufficient_order_stat_support	0.009702	1.016648	0.010288	0.166351	0	ready	-
mvfstperf	download	syscall	3	throughput_gbps	discovery	20	4	4.991881	4.918755	5.034635	0.023214	4.887483	5.044804	1.032188	5.054467	5.154604	insufficient_order_stat_support	0.012602	1.027334	0.023193	-0.024688	0	ready	-
mvfstperf	download	syscall	3	throughput_gbps	combined	20	4	4.991881	4.918755	5.034635	0.023214	4.887483	5.044804	1.032188	5.054467	5.154604	insufficient_order_stat_support	0.012602	1.027334	0.023193	-0.024688	0	ready	-
mvfstperf	download	syscall	4	throughput_gbps	discovery	20	4	4.940762	4.918708	4.976688	0.011735	4.893584	4.988728	1.019442	5.028999	5.063018	insufficient_order_stat_support	0.007348	1.018284	0.005371	0.181334	0	ready	-
mvfstperf	download	syscall	4	throughput_gbps	confirm	10	2	4.983525	4.907920	4.998771	0.018230	4.899720	5.072226	1.035207	5.095440	5.167666	insufficient_order_stat_support	0.016338	1.018511	0.000000	-0.130547	0	ready	-
mvfstperf	download	syscall	4	throughput_gbps	combined	30	6	4.946362	4.924737	4.985392	0.012262	4.893584	5.009426	1.023672	5.064925	5.149832	insufficient_order_stat_support	0.010401	1.021017	-0.007356	0.109776	0	ready	-
mvfstperf	flow_control	iouring	1	throughput_gbps	discovery	30	6	3.023152	2.992486	3.075444	0.027441	2.948099	3.211105	1.089212	3.316180	3.533079	insufficient_order_stat_support	0.026395	1.073425	0.018967	-0.221115	0	ready	-
mvfstperf	flow_control	iouring	1	throughput_gbps	combined	30	6	3.023152	2.992486	3.075444	0.027441	2.948099	3.211105	1.089212	3.316180	3.533079	insufficient_order_stat_support	0.026395	1.073425	0.018967	-0.221115	0	ready	-
mvfstperf	flow_control	iouring	2	throughput_gbps	discovery	30	6	3.124371	3.066501	3.272616	0.065970	3.038426	3.364513	1.107321	3.448524	3.725000	insufficient_order_stat_support	0.035943	1.108291	0.096969	0.309994	0	not_ready_high_variance	p50_ci_width_0.0660_gt_0.0500;block_median_ratio_1.1083_gt_1.1000;drift_0.0970_gt_0.0300;severe_drift_0.0970_gt_0.0800
mvfstperf	flow_control	iouring	2	throughput_gbps	combined	30	6	3.124371	3.066501	3.272616	0.065970	3.038426	3.364513	1.107321	3.448524	3.725000	insufficient_order_stat_support	0.035943	1.108291	0.096969	0.309994	0	not_ready_high_variance	p50_ci_width_0.0660_gt_0.0500;block_median_ratio_1.1083_gt_1.1000;drift_0.0970_gt_0.0300;severe_drift_0.0970_gt_0.0800
mvfstperf	flow_control	syscall	1	throughput_gbps	discovery	30	6	3.447744	3.440846	3.517995	0.022377	3.421370	3.696629	1.080453	3.939281	4.136218	insufficient_order_stat_support	0.012482	1.025104	0.005083	0.090579	0	ready	-
mvfstperf	flow_control	syscall	1	throughput_gbps	combined	30	6	3.447744	3.440846	3.517995	0.022377	3.421370	3.696629	1.080453	3.939281	4.136218	insufficient_order_stat_support	0.012482	1.025104	0.005083	0.090579	0	ready	-
mvfstperf	flow_control	syscall	2	throughput_gbps	discovery	45	9	3.738553	3.560365	3.903291	0.091727	3.479116	3.916478	1.125711	4.104011	4.334761	insufficient_order_stat_support	0.051017	1.179948	0.023646	0.454771	0	not_ready_high_variance	p50_ci_width_0.0917_gt_0.0500;block_median_ratio_1.1799_gt_1.1000;persistent_block_median_ratio_recent_1.1681_gt_1.1000
mvfstperf	flow_control	syscall	2	throughput_gbps	combined	45	9	3.738553	3.560365	3.903291	0.091727	3.479116	3.916478	1.125711	4.104011	4.334761	insufficient_order_stat_support	0.051017	1.179948	0.023646	0.454771	0	not_ready_high_variance	p50_ci_width_0.0917_gt_0.0500;block_median_ratio_1.1799_gt_1.1000;persistent_block_median_ratio_recent_1.1681_gt_1.1000
mvfstperf	loss_recovery	iouring	1	throughput_gbps	discovery	20	4	3.669849	3.612085	3.755426	0.039059	3.551842	3.839933	1.081110	3.934173	3.994434	insufficient_order_stat_support	0.032037	1.044730	-0.011190	-0.127731	0	ready	-
mvfstperf	loss_recovery	iouring	1	throughput_gbps	combined	20	4	3.669849	3.612085	3.755426	0.039059	3.551842	3.839933	1.081110	3.934173	3.994434	insufficient_order_stat_support	0.032037	1.044730	-0.011190	-0.127731	0	ready	-
mvfstperf	loss_recovery	iouring	2	throughput_gbps	discovery	20	4	3.640154	3.586410	3.724067	0.037816	3.528710	3.737016	1.059032	3.763389	4.007670	insufficient_order_stat_support	0.028572	1.041952	0.026951	-0.233943	0	ready	-
mvfstperf	loss_recovery	iouring	2	throughput_gbps	combined	20	4	3.640154	3.586410	3.724067	0.037816	3.528710	3.737016	1.059032	3.763389	4.007670	insufficient_order_stat_support	0.028572	1.041952	0.026951	-0.233943	0	ready	-
mvfstperf	loss_recovery	iouring	3	throughput_gbps	discovery	20	4	3.726678	3.647214	3.779679	0.035545	3.619005	3.836283	1.060038	3.968173	4.345248	insufficient_order_stat_support	0.021794	1.045365	0.013865	0.125008	0	ready	-
mvfstperf	loss_recovery	iouring	3	throughput_gbps	combined	20	4	3.726678	3.647214	3.779679	0.035545	3.619005	3.836283	1.060038	3.968173	4.345248	insufficient_order_stat_support	0.021794	1.045365	0.013865	0.125008	0	ready	-
mvfstperf	loss_recovery	iouring	4	throughput_gbps	discovery	30	6	3.739463	3.653371	3.757510	0.027849	3.589944	3.810995	1.061575	3.893725	4.149460	insufficient_order_stat_support	0.023023	1.048496	0.001402	0.189386	0	ready	-
mvfstperf	loss_recovery	iouring	4	throughput_gbps	combined	30	6	3.739463	3.653371	3.757510	0.027849	3.589944	3.810995	1.061575	3.893725	4.149460	insufficient_order_stat_support	0.023023	1.048496	0.001402	0.189386	0	ready	-
mvfstperf	loss_recovery	iouring	5	throughput_gbps	discovery	20	4	3.803908	3.781605	3.915861	0.035294	3.713252	4.146654	1.116718	4.209745	4.350373	insufficient_order_stat_support	0.029678	1.037034	-0.021391	0.186652	0	ready	-
mvfstperf	loss_recovery	iouring	5	throughput_gbps	combined	20	4	3.803908	3.781605	3.915861	0.035294	3.713252	4.146654	1.116718	4.209745	4.350373	insufficient_order_stat_support	0.029678	1.037034	-0.021391	0.186652	0	ready	-
mvfstperf	loss_recovery	iouring	6	throughput_gbps	discovery	120	24	3.801629	3.785687	3.829891	0.011628	3.653712	4.150389	1.135937	4.197472	4.385444	insufficient_order_stat_support	0.043413	1.119432	-0.004645	0.125989	0	not_ready_max_samples	block_median_ratio_1.1194_gt_1.1000
mvfstperf	loss_recovery	iouring	6	throughput_gbps	combined	120	24	3.801629	3.785687	3.829891	0.011628	3.653712	4.150389	1.135937	4.197472	4.385444	insufficient_order_stat_support	0.043413	1.119432	-0.004645	0.125989	0	not_ready_max_samples	block_median_ratio_1.1194_gt_1.1000
mvfstperf	loss_recovery	syscall	1	throughput_gbps	discovery	20	4	4.180639	4.122326	4.206300	0.020086	3.852511	4.297657	1.115547	4.464471	4.568782	insufficient_order_stat_support	0.041438	1.023429	0.002403	-0.055823	0	ready	-
mvfstperf	loss_recovery	syscall	1	throughput_gbps	combined	20	4	4.180639	4.122326	4.206300	0.020086	3.852511	4.297657	1.115547	4.464471	4.568782	insufficient_order_stat_support	0.041438	1.023429	0.002403	-0.055823	0	ready	-
mvfstperf	loss_recovery	syscall	2	throughput_gbps	discovery	20	4	4.178923	4.003425	4.220390	0.051919	3.975096	4.262547	1.072313	4.279686	4.401028	insufficient_order_stat_support	0.023485	1.072465	-0.028107	0.014643	0	ready	-
mvfstperf	loss_recovery	syscall	2	throughput_gbps	combined	20	4	4.178923	4.003425	4.220390	0.051919	3.975096	4.262547	1.072313	4.279686	4.401028	insufficient_order_stat_support	0.023485	1.072465	-0.028107	0.014643	0	ready	-
mvfstperf	loss_recovery	syscall	3	throughput_gbps	discovery	20	4	4.196781	4.125102	4.245420	0.028669	4.091694	4.335279	1.059531	4.396276	4.715884	insufficient_order_stat_support	0.025361	1.029167	0.023901	-0.101291	0	ready	-
