scenario	network	path_profile	metric	binary_a	binary_b	a_p50	b_p50	a_vs_b_median_ratio	a_vs_b_ci95_low	a_vs_b_ci95_high	relation
multistream_download	syscall	loopback	throughput_gbps	ngtcp2perf	xquicperf	15.947998	7.280271	2.190577	2.182004	2.243200	win
multistream_download	syscall	loopback	throughput_gbps	noqperf	picoperf	5.232061	7.988459	0.654952	0.633777	0.689334	loss
multistream_download	syscall	loopback	throughput_gbps	noqperf	quicheperf	5.232061	9.377034	0.557965	0.544976	0.569301	loss
multistream_download	syscall	loopback	throughput_gbps	noqperf	quiczigperf	5.232061	7.750799	0.675035	0.670292	0.679028	loss
multistream_download	syscall	loopback	throughput_gbps	noqperf	quinnperf	5.232061	6.326139	0.827054	0.772085	0.837255	loss
multistream_download	syscall	loopback	throughput_gbps	noqperf	s2nperf	5.232061	5.115153	1.022855	1.009663	1.034005	statistical_tie
multistream_download	syscall	loopback	throughput_gbps	noqperf	tquicperf	5.232061	6.621615	0.790149	0.762150	0.837829	loss
multistream_download	syscall	loopback	throughput_gbps	noqperf	xquicperf	5.232061	7.280271	0.718663	0.713936	0.728463	loss
multistream_download	syscall	loopback	throughput_gbps	picoperf	quicheperf	7.988459	9.377034	0.851918	0.800527	0.887111	loss
multistream_download	syscall	loopback	throughput_gbps	picoperf	quiczigperf	7.988459	7.750799	1.030663	0.984605	1.058093	statistical_tie
multistream_download	syscall	loopback	throughput_gbps	picoperf	quinnperf	7.988459	6.326139	1.262770	1.134131	1.304650	win
multistream_download	syscall	loopback	throughput_gbps	picoperf	s2nperf	7.988459	5.115153	1.561724	1.483115	1.611234	win
multistream_download	syscall	loopback	throughput_gbps	picoperf	tquicperf	7.988459	6.621615	1.206422	1.119537	1.305544	win
multistream_download	syscall	loopback	throughput_gbps	picoperf	xquicperf	7.988459	7.280271	1.097275	1.048714	1.135125	win
multistream_download	syscall	loopback	throughput_gbps	quicheperf	quiczigperf	9.377034	7.750799	1.209815	1.192201	1.230502	win
multistream_download	syscall	loopback	throughput_gbps	quicheperf	quinnperf	9.377034	6.326139	1.482268	1.373253	1.517234	win
multistream_download	syscall	loopback	throughput_gbps	quicheperf	s2nperf	9.377034	5.115153	1.833187	1.795818	1.873774	win
multistream_download	syscall	loopback	throughput_gbps	quicheperf	tquicperf	9.377034	6.621615	1.416125	1.355582	1.518274	win
multistream_download	syscall	loopback	throughput_gbps	quicheperf	xquicperf	9.377034	7.280271	1.288006	1.269827	1.320086	win
multistream_download	syscall	loopback	throughput_gbps	quiczigperf	quinnperf	7.750799	6.326139	1.225202	1.151343	1.233577	win
multistream_download	syscall	loopback	throughput_gbps	quiczigperf	s2nperf	7.750799	5.115153	1.515262	1.505624	1.523460	win
multistream_download	syscall	loopback	throughput_gbps	quiczigperf	tquicperf	7.750799	6.621615	1.170530	1.136528	1.234423	win
multistream_download	syscall	loopback	throughput_gbps	quiczigperf	xquicperf	7.750799	7.280271	1.064630	1.064630	1.073287	win
multistream_download	syscall	loopback	throughput_gbps	quinnperf	s2nperf	6.326139	5.115153	1.236745	1.221087	1.322604	win
multistream_download	syscall	loopback	throughput_gbps	quinnperf	tquicperf	6.326139	6.621615	0.955377	0.921743	1.071675	statistical_tie
multistream_download	syscall	loopback	throughput_gbps	quinnperf	xquicperf	6.326139	7.280271	0.868943	0.863433	0.931783	loss
multistream_download	syscall	loopback	throughput_gbps	s2nperf	tquicperf	5.115153	6.621615	0.772493	0.746355	0.819504	loss
multistream_download	syscall	loopback	throughput_gbps	s2nperf	xquicperf	5.115153	7.280271	0.702605	0.699140	0.712530	loss
multistream_download	syscall	loopback	throughput_gbps	tquicperf	xquicperf	6.621615	7.280271	0.909529	0.862842	0.943930	loss
multistream_upload	iouring	loopback	throughput_gbps	lsperf	mvfstperf	14.291707	7.186876	1.988584	1.524859	1.991444	win
multistream_upload	iouring	loopback	throughput_gbps	lsperf	neqoperf	14.291707	2.583587	5.531730	4.226761	5.531730	win
multistream_upload	iouring	loopback	throughput_gbps	lsperf	ngtcp2perf	14.291707	23.635876	0.604662	0.463863	0.606404	loss
multistream_upload	iouring	loopback	throughput_gbps	lsperf	noqperf	14.291707	3.380900	4.227190	3.232433	4.268690	win
multistream_upload	iouring	loopback	throughput_gbps	lsperf	picoperf	14.291707	11.253317	1.269999	0.966439	1.275453	statistical_tie
multistream_upload	iouring	loopback	throughput_gbps	lsperf	quicheperf	14.291707	12.532360	1.140384	0.874707	1.145919	statistical_tie
multistream_upload	iouring	loopback	throughput_gbps	lsperf	quiczigperf	14.291707	8.443928	1.692543	1.300240	1.695508	win
multistream_upload	iouring	loopback	throughput_gbps	lsperf	quinnperf	14.291707	4.002301	3.570873	2.701485	3.601764	win
multistream_upload	iouring	loopback	throughput_gbps	lsperf	s2nperf	14.291707	5.413989	2.639774	1.995952	2.651744	win
multistream_upload	iouring	loopback	throughput_gbps	lsperf	tquicperf	14.291707	9.560485	1.494873	1.136384	1.524451	win
multistream_upload	iouring	loopback	throughput_gbps	lsperf	xquicperf	14.291707	1.457705	9.804252	7.385003	9.865433	win
multistream_upload	iouring	loopback	throughput_gbps	mvfstperf	neqoperf	7.186876	2.583587	2.781743	2.760374	2.789350	win
multistream_upload	iouring	loopback	throughput_gbps	mvfstperf	ngtcp2perf	7.186876	23.635876	0.304066	0.302935	0.305777	loss
multistream_upload	iouring	loopback	throughput_gbps	mvfstperf	noqperf	7.186876	3.380900	2.125729	2.111007	2.152468	win
multistream_upload	iouring	loopback	throughput_gbps	mvfstperf	picoperf	7.186876	11.253317	0.638645	0.631153	0.643142	loss
multistream_upload	iouring	loopback	throughput_gbps	mvfstperf	quicheperf	7.186876	12.532360	0.573465	0.571245	0.577825	loss
multistream_upload	iouring	loopback	throughput_gbps	mvfstperf	quiczigperf	7.186876	8.443928	0.851129	0.849149	0.854953	loss
multistream_upload	iouring	loopback	throughput_gbps	mvfstperf	quinnperf	7.186876	4.002301	1.795686	1.764261	1.816173	win
multistream_upload	iouring	loopback	throughput_gbps	mvfstperf	s2nperf	7.186876	5.413989	1.327464	1.303498	1.337130	win
multistream_upload	iouring	loopback	throughput_gbps	mvfstperf	tquicperf	7.186876	9.560485	0.751727	0.742139	0.768697	loss
multistream_upload	iouring	loopback	throughput_gbps	mvfstperf	xquicperf	7.186876	1.457705	4.930267	4.822929	4.974600	win
multistream_upload	iouring	loopback	throughput_gbps	neqoperf	ngtcp2perf	2.583587	23.635876	0.109308	0.109058	0.110313	loss
multistream_upload	iouring	loopback	throughput_gbps	neqoperf	noqperf	2.583587	3.380900	0.764171	0.759971	0.776531	loss
multistream_upload	iouring	loopback	throughput_gbps	neqoperf	picoperf	2.583587	11.253317	0.229584	0.227217	0.232022	loss
multistream_upload	iouring	loopback	throughput_gbps	neqoperf	quicheperf	2.583587	12.532360	0.206153	0.205650	0.208458	loss
multistream_upload	iouring	loopback	throughput_gbps	neqoperf	quiczigperf	2.583587	8.443928	0.305970	0.305697	0.308435	loss
multistream_upload	iouring	loopback	throughput_gbps	neqoperf	quinnperf	2.583587	4.002301	0.645525	0.635141	0.655208	loss
multistream_upload	iouring	loopback	throughput_gbps	neqoperf	s2nperf	2.583587	5.413989	0.477206	0.469264	0.482387	loss
multistream_upload	iouring	loopback	throughput_gbps	neqoperf	tquicperf	2.583587	9.560485	0.270236	0.267173	0.277318	loss
multistream_upload	iouring	loopback	throughput_gbps	neqoperf	xquicperf	2.583587	1.457705	1.772366	1.736273	1.794652	win
multistream_upload	iouring	loopback	throughput_gbps	ngtcp2perf	noqperf	23.635876	3.380900	6.991001	6.932590	7.075821	win
multistream_upload	iouring	loopback	throughput_gbps	ngtcp2perf	picoperf	23.635876	11.253317	2.100347	2.072718	2.114204	win
multistream_upload	iouring	loopback	throughput_gbps	ngtcp2perf	quicheperf	23.635876	12.532360	1.885988	1.875981	1.899486	win
multistream_upload	iouring	loopback	throughput_gbps	ngtcp2perf	quiczigperf	23.635876	8.443928	2.799157	2.788621	2.810491	win
multistream_upload	iouring	loopback	throughput_gbps	ngtcp2perf	quinnperf	23.635876	4.002301	5.905573	5.793868	5.970318	win
multistream_upload	iouring	loopback	throughput_gbps	ngtcp2perf	s2nperf	23.635876	5.413989	4.365705	4.280713	4.395556	win
multistream_upload	iouring	loopback	throughput_gbps	ngtcp2perf	tquicperf	23.635876	9.560485	2.472246	2.437200	2.526944	win
multistream_upload	iouring	loopback	throughput_gbps	ngtcp2perf	xquicperf	23.635876	1.457705	16.214444	15.838595	16.353036	win
multistream_upload	iouring	loopback	throughput_gbps	noqperf	picoperf	3.380900	11.253317	0.300436	0.294448	0.303394	loss
multistream_upload	iouring	loopback	throughput_gbps	noqperf	quicheperf	3.380900	12.532360	0.269774	0.266499	0.272581	loss
multistream_upload	iouring	loopback	throughput_gbps	noqperf	quiczigperf	3.380900	8.443928	0.400394	0.396148	0.403313	loss
multistream_upload	iouring	loopback	throughput_gbps	noqperf	quinnperf	3.380900	4.002301	0.844739	0.823069	0.856756	loss
multistream_upload	iouring	loopback	throughput_gbps	noqperf	s2nperf	3.380900	5.413989	0.624475	0.608112	0.630774	loss
multistream_upload	iouring	loopback	throughput_gbps	noqperf	tquicperf	3.380900	9.560485	0.353633	0.346225	0.362623	loss
multistream_upload	iouring	loopback	throughput_gbps	noqperf	xquicperf	3.380900	1.457705	2.319331	2.250010	2.346704	win
multistream_upload	iouring	loopback	throughput_gbps	picoperf	quicheperf	11.253317	12.532360	0.897941	0.891920	0.911699	loss
multistream_upload	iouring	loopback	throughput_gbps	picoperf	quiczigperf	11.253317	8.443928	1.332711	1.325828	1.348955	win
multistream_upload	iouring	loopback	throughput_gbps	picoperf	quinnperf	11.253317	4.002301	2.811712	2.754650	2.865581	win
multistream_upload	iouring	loopback	throughput_gbps	picoperf	s2nperf	11.253317	5.413989	2.078563	2.035232	2.109741	win
multistream_upload	iouring	loopback	throughput_gbps	picoperf	tquicperf	11.253317	9.560485	1.177065	1.158748	1.212860	win
multistream_upload	iouring	loopback	throughput_gbps	picoperf	xquicperf	11.253317	1.457705	7.719887	7.530337	7.848987	win
multistream_upload	iouring	loopback	throughput_gbps	quicheperf	quiczigperf	12.532360	8.443928	1.484186	1.475700	1.490422	win
multistream_upload	iouring	loopback	throughput_gbps	quicheperf	quinnperf	12.532360	4.002301	3.131289	3.066034	3.166099	win
multistream_upload	iouring	loopback	throughput_gbps	quicheperf	s2nperf	12.532360	5.413989	2.314811	2.265294	2.330993	win
multistream_upload	iouring	loopback	throughput_gbps	quicheperf	tquicperf	12.532360	9.560485	1.310850	1.289732	1.340055	win
multistream_upload	iouring	loopback	throughput_gbps	quicheperf	xquicperf	12.532360	1.457705	8.597323	8.381564	8.672124	win
multistream_upload	iouring	loopback	throughput_gbps	quiczigperf	quinnperf	8.443928	4.002301	2.109768	2.072197	2.129920	win
multistream_upload	iouring	loopback	throughput_gbps	quiczigperf	s2nperf	8.443928	5.413989	1.559650	1.531012	1.568122	win
multistream_upload	iouring	loopback	throughput_gbps	quiczigperf	tquicperf	8.443928	9.560485	0.883211	0.871673	0.901491	loss
multistream_upload	iouring	loopback	throughput_gbps	quiczigperf	xquicperf	8.443928	1.457705	5.792618	5.664727	5.833971	win
multistream_upload	iouring	loopback	throughput_gbps	quinnperf	s2nperf	4.002301	5.413989	0.739252	0.720714	0.754746	loss
multistream_upload	iouring	loopback	throughput_gbps	quinnperf	tquicperf	4.002301	9.560485	0.418629	0.410335	0.433893	loss
multistream_upload	iouring	loopback	throughput_gbps	quinnperf	xquicperf	4.002301	1.457705	2.745618	2.666636	2.807923	win
multistream_upload	iouring	loopback	throughput_gbps	s2nperf	tquicperf	5.413989	9.560485	0.566288	0.557342	0.587266	loss
multistream_upload	iouring	loopback	throughput_gbps	s2nperf	xquicperf	5.413989	1.457705	3.714049	3.621991	3.800473	win
multistream_upload	iouring	loopback	throughput_gbps	tquicperf	xquicperf	9.560485	1.457705	6.558587	6.300364	6.675175	win
multistream_upload	syscall	loopback	throughput_gbps	lsperf	mvfstperf	14.567251	7.902622	1.843344	1.619459	2.713343	win
multistream_upload	syscall	loopback	throughput_gbps	lsperf	neqoperf	14.567251	2.636475	5.525276	4.787078	8.200468	win
multistream_upload	syscall	loopback	throughput_gbps	lsperf	ngtcp2perf	14.567251	26.568005	0.548301	0.482162	0.807611	loss
multistream_upload	syscall	loopback	throughput_gbps	lsperf	noqperf	14.567251	2.995774	4.862600	4.267126	7.171199	win
multistream_upload	syscall	loopback	throughput_gbps	lsperf	picoperf	14.567251	10.877702	1.339185	1.124919	1.975239	win
multistream_upload	syscall	loopback	throughput_gbps	lsperf	quicheperf	14.567251	13.704350	1.062965	0.927076	1.575327	statistical_tie
multistream_upload	syscall	loopback	throughput_gbps	lsperf	quiczigperf	14.567251	9.450230	1.541470	1.297240	2.347957	win
multistream_upload	syscall	loopback	throughput_gbps	lsperf	quinnperf	14.567251	3.451217	4.220903	3.695965	6.223674	win
multistream_upload	syscall	loopback	throughput_gbps	lsperf	s2nperf	14.567251	5.494236	2.651369	2.331548	3.936168	win
multistream_upload	syscall	loopback	throughput_gbps	lsperf	tquicperf	14.567251	11.076759	1.315118	1.156482	1.936192	win
multistream_upload	syscall	loopback	throughput_gbps	lsperf	xquicperf	14.567251	3.187061	4.570747	3.856363	7.005731	win
multistream_upload	syscall	loopback	throughput_gbps	mvfstperf	neqoperf	7.902622	2.636475	2.997420	2.950788	3.027585	win
multistream_upload	syscall	loopback	throughput_gbps	mvfstperf	ngtcp2perf	7.902622	26.568005	0.297449	0.297208	0.298167	loss
multistream_upload	syscall	loopback	throughput_gbps	mvfstperf	noqperf	7.902622	2.995774	2.637923	2.630286	2.647582	win
multistream_upload	syscall	loopback	throughput_gbps	mvfstperf	picoperf	7.902622	10.877702	0.726497	0.693408	0.729252	loss
multistream_upload	syscall	loopback	throughput_gbps	mvfstperf	quicheperf	7.902622	13.704350	0.576651	0.571456	0.581605	loss
multistream_upload	syscall	loopback	throughput_gbps	mvfstperf	quiczigperf	7.902622	9.450230	0.836236	0.799627	0.866858	loss
multistream_upload	syscall	loopback	throughput_gbps	mvfstperf	quinnperf	7.902622	3.451217	2.289807	2.278219	2.297760	win
multistream_upload	syscall	loopback	throughput_gbps	mvfstperf	s2nperf	7.902622	5.494236	1.438348	1.437182	1.453220	win
multistream_upload	syscall	loopback	throughput_gbps	mvfstperf	tquicperf	7.902622	11.076759	0.713442	0.712864	0.714836	loss
multistream_upload	syscall	loopback	throughput_gbps	mvfstperf	xquicperf	7.902622	3.187061	2.479595	2.377089	2.586492	win
multistream_upload	syscall	loopback	throughput_gbps	neqoperf	ngtcp2perf	2.636475	26.568005	0.099235	0.098339	0.100869	loss
multistream_upload	syscall	loopback	throughput_gbps	neqoperf	noqperf	2.636475	2.995774	0.880065	0.870300	0.895672	loss
multistream_upload	syscall	loopback	throughput_gbps	neqoperf	picoperf	2.636475	10.877702	0.242374	0.229433	0.246704	loss
multistream_upload	syscall	loopback	throughput_gbps	neqoperf	quicheperf	2.636475	13.704350	0.192382	0.189082	0.196756	loss
multistream_upload	syscall	loopback	throughput_gbps	neqoperf	quiczigperf	2.636475	9.450230	0.278985	0.264578	0.293256	loss
multistream_upload	syscall	loopback	throughput_gbps	neqoperf	quinnperf	2.636475	3.451217	0.763926	0.753809	0.777328	loss
multistream_upload	syscall	loopback	throughput_gbps	neqoperf	s2nperf	2.636475	5.494236	0.479862	0.475530	0.491622	loss
multistream_upload	syscall	loopback	throughput_gbps	neqoperf	tquicperf	2.636475	11.076759	0.238019	0.235870	0.241828	loss
multistream_upload	syscall	loopback	throughput_gbps	neqoperf	xquicperf	2.636475	3.187061	0.827243	0.786523	0.875005	loss
multistream_upload	syscall	loopback	throughput_gbps	ngtcp2perf	noqperf	26.568005	2.995774	8.868494	8.837017	8.892560	win
multistream_upload	syscall	loopback	throughput_gbps	ngtcp2perf	picoperf	26.568005	10.877702	2.442428	2.329655	2.449372	win
multistream_upload	syscall	loopback	throughput_gbps	ngtcp2perf	quicheperf	26.568005	13.704350	1.938655	1.919931	1.953466	win
multistream_upload	syscall	loopback	throughput_gbps	ngtcp2perf	quiczigperf	26.568005	9.450230	2.811360	2.686522	2.911557	win
multistream_upload	syscall	loopback	throughput_gbps	ngtcp2perf	quinnperf	26.568005	3.451217	7.698155	7.654171	7.717593	win
multistream_upload	syscall	loopback	throughput_gbps	ngtcp2perf	s2nperf	26.568005	5.494236	4.835614	4.828525	4.880999	win
multistream_upload	syscall	loopback	throughput_gbps	ngtcp2perf	tquicperf	26.568005	11.076759	2.398536	2.395020	2.400952	win
multistream_upload	syscall	loopback	throughput_gbps	ngtcp2perf	xquicperf	26.568005	3.187061	8.336207	7.986347	8.687374	win
multistream_upload	syscall	loopback	throughput_gbps	noqperf	picoperf	2.995774	10.877702	0.275405	0.262363	0.276766	loss
multistream_upload	syscall	loopback	throughput_gbps	noqperf	quicheperf	2.995774	13.704350	0.218600	0.216220	0.220731	loss
multistream_upload	syscall	loopback	throughput_gbps	noqperf	quiczigperf	2.995774	9.450230	0.317005	0.302552	0.328990	loss
multistream_upload	syscall	loopback	throughput_gbps	noqperf	quinnperf	2.995774	3.451217	0.868034	0.862002	0.872046	loss
multistream_upload	syscall	loopback	throughput_gbps	noqperf	s2nperf	2.995774	5.494236	0.545258	0.543782	0.551526	loss
multistream_upload	syscall	loopback	throughput_gbps	noqperf	tquicperf	2.995774	11.076759	0.270456	0.269724	0.271294	loss
multistream_upload	syscall	loopback	throughput_gbps	noqperf	xquicperf	2.995774	3.187061	0.939980	0.899412	0.981625	loss
multistream_upload	syscall	loopback	throughput_gbps	picoperf	quicheperf	10.877702	13.704350	0.793741	0.784997	0.837292	loss
multistream_upload	syscall	loopback	throughput_gbps	picoperf	quiczigperf	10.877702	9.450230	1.151051	1.098431	1.247948	win
multistream_upload	syscall	loopback	throughput_gbps	picoperf	quinnperf	10.877702	3.451217	3.151845	3.129540	3.307906	win
multistream_upload	syscall	loopback	throughput_gbps	picoperf	s2nperf	10.877702	5.494236	1.979839	1.974226	2.092088	win
multistream_upload	syscall	loopback	throughput_gbps	picoperf	tquicperf	10.877702	11.076759	0.982029	0.979245	1.029093	statistical_tie
multistream_upload	syscall	loopback	throughput_gbps	picoperf	xquicperf	10.877702	3.187061	3.413082	3.265356	3.723572	win
multistream_upload	syscall	loopback	throughput_gbps	quicheperf	quiczigperf	13.704350	9.450230	1.450160	1.377278	1.514267	win
multistream_upload	syscall	loopback	throughput_gbps	quicheperf	quinnperf	13.704350	3.451217	3.970875	3.924004	4.013831	win
multistream_upload	syscall	loopback	throughput_gbps	quicheperf	s2nperf	13.704350	5.494236	2.494314	2.475402	2.538551	win
multistream_upload	syscall	loopback	throughput_gbps	quicheperf	tquicperf	13.704350	11.076759	1.237217	1.227836	1.248708	win
multistream_upload	syscall	loopback	throughput_gbps	quicheperf	xquicperf	13.704350	3.187061	4.299995	4.094298	4.518203	win
multistream_upload	syscall	loopback	throughput_gbps	quiczigperf	quinnperf	9.450230	3.451217	2.738231	2.632752	2.868497	win
multistream_upload	syscall	loopback	throughput_gbps	quiczigperf	s2nperf	9.450230	5.494236	1.720026	1.660834	1.814184	win
multistream_upload	syscall	loopback	throughput_gbps	quiczigperf	tquicperf	9.450230	11.076759	0.853158	0.823798	0.892393	loss
multistream_upload	syscall	loopback	throughput_gbps	quiczigperf	xquicperf	9.450230	3.187061	2.965186	2.747009	3.228948	win
multistream_upload	syscall	loopback	throughput_gbps	quinnperf	s2nperf	3.451217	5.494236	0.628152	0.626570	0.636757	loss
multistream_upload	syscall	loopback	throughput_gbps	quinnperf	tquicperf	3.451217	11.076759	0.311573	0.310788	0.313219	loss
multistream_upload	syscall	loopback	throughput_gbps	quinnperf	xquicperf	3.451217	3.187061	1.082884	1.036343	1.133322	win
multistream_upload	syscall	loopback	throughput_gbps	s2nperf	tquicperf	5.494236	11.076759	0.496015	0.491403	0.496515	loss
multistream_upload	syscall	loopback	throughput_gbps	s2nperf	xquicperf	5.494236	3.187061	1.723919	1.638614	1.796540	win
multistream_upload	syscall	loopback	throughput_gbps	tquicperf	xquicperf	11.076759	3.187061	3.475540	3.331208	3.621949	win
small_payload_pps	iouring	loopback	messages_per_second	lsperf	mvfstperf	32939.523730	2591.857784	12.708847	12.623144	12.779706	win
small_payload_pps	iouring	loopback	messages_per_second	lsperf	neqoperf	32939.523730	14627.670038	2.251864	2.190553	2.266510	win
small_payload_pps	iouring	loopback	messages_per_second	lsperf	ngtcp2perf	32939.523730	43310.333548	0.760547	0.728461	0.824155	loss
small_payload_pps	iouring	loopback	messages_per_second	lsperf	noqperf	32939.523730	50077.931368	0.657765	0.620598	0.702675	loss
small_payload_pps	iouring	loopback	messages_per_second	lsperf	picoperf	32939.523730	1333087.199791	0.024709	0.024375	0.025211	loss
small_payload_pps	iouring	loopback	messages_per_second	lsperf	quicheperf	32939.523730	69854.913931	0.471542	0.469978	0.472969	loss
small_payload_pps	iouring	loopback	messages_per_second	lsperf	quiczigperf	32939.523730	3201.492006	10.288804	9.817194	10.716392	win
small_payload_pps	iouring	loopback	messages_per_second	lsperf	quinnperf	32939.523730	55808.162557	0.590228	0.572878	0.615491	loss
small_payload_pps	iouring	loopback	messages_per_second	lsperf	s2nperf	32939.523730	41687.215565	0.790159	0.747584	0.814962	loss
small_payload_pps	iouring	loopback	messages_per_second	lsperf	tquicperf	32939.523730	224657.240508	0.146621	0.145382	0.146899	loss
small_payload_pps	iouring	loopback	messages_per_second	lsperf	xquicperf	32939.523730	57689.942096	0.570975	0.569081	0.582401	loss
small_payload_pps	iouring	loopback	messages_per_second	mvfstperf	neqoperf	2591.857784	14627.670038	0.177189	0.172248	0.178677	loss
small_payload_pps	iouring	loopback	messages_per_second	mvfstperf	ngtcp2perf	2591.857784	43310.333548	0.059844	0.057280	0.064971	loss
small_payload_pps	iouring	loopback	messages_per_second	mvfstperf	noqperf	2591.857784	50077.931368	0.051756	0.048799	0.055394	loss
small_payload_pps	iouring	loopback	messages_per_second	mvfstperf	picoperf	2591.857784	1333087.199791	0.001944	0.001917	0.001987	loss
small_payload_pps	iouring	loopback	messages_per_second	mvfstperf	quicheperf	2591.857784	69854.913931	0.037103	0.036955	0.037286	loss
small_payload_pps	iouring	loopback	messages_per_second	mvfstperf	quiczigperf	2591.857784	3201.492006	0.809578	0.771947	0.844812	loss
small_payload_pps	iouring	loopback	messages_per_second	mvfstperf	quinnperf	2591.857784	55808.162557	0.046442	0.045047	0.048521	loss
small_payload_pps	iouring	loopback	messages_per_second	mvfstperf	s2nperf	2591.857784	41687.215565	0.062174	0.058784	0.064246	loss
small_payload_pps	iouring	loopback	messages_per_second	mvfstperf	tquicperf	2591.857784	224657.240508	0.011537	0.011432	0.011581	loss
small_payload_pps	iouring	loopback	messages_per_second	mvfstperf	xquicperf	2591.857784	57689.942096	0.044927	0.044748	0.045913	loss
small_payload_pps	iouring	loopback	messages_per_second	neqoperf	ngtcp2perf	14627.670038	43310.333548	0.337741	0.322975	0.374399	loss
small_payload_pps	iouring	loopback	messages_per_second	neqoperf	noqperf	14627.670038	50077.931368	0.292098	0.275152	0.319213	loss
small_payload_pps	iouring	loopback	messages_per_second	neqoperf	picoperf	14627.670038	1333087.199791	0.010973	0.010807	0.011453	loss
small_payload_pps	iouring	loopback	messages_per_second	neqoperf	quicheperf	14627.670038	69854.913931	0.209401	0.208373	0.214861	loss
small_payload_pps	iouring	loopback	messages_per_second	neqoperf	quiczigperf	14627.670038	3201.492006	4.569017	4.352618	4.868263	win
small_payload_pps	iouring	loopback	messages_per_second	neqoperf	quinnperf	14627.670038	55808.162557	0.262106	0.253995	0.279606	loss
small_payload_pps	iouring	loopback	messages_per_second	neqoperf	s2nperf	14627.670038	41687.215565	0.350891	0.331454	0.370222	loss
small_payload_pps	iouring	loopback	messages_per_second	neqoperf	tquicperf	14627.670038	224657.240508	0.065111	0.064458	0.066734	loss
small_payload_pps	iouring	loopback	messages_per_second	neqoperf	xquicperf	14627.670038	57689.942096	0.253557	0.252312	0.264574	loss
small_payload_pps	iouring	loopback	messages_per_second	ngtcp2perf	noqperf	43310.333548	50077.931368	0.864859	0.756697	0.959904	loss
small_payload_pps	iouring	loopback	messages_per_second	ngtcp2perf	picoperf	43310.333548	1333087.199791	0.032489	0.029720	0.034440	loss
small_payload_pps	iouring	loopback	messages_per_second	ngtcp2perf	quicheperf	43310.333548	69854.913931	0.620004	0.573046	0.646109	loss
small_payload_pps	iouring	loopback	messages_per_second	ngtcp2perf	quiczigperf	43310.333548	3201.492006	13.528172	11.970141	14.639341	win
small_payload_pps	iouring	loopback	messages_per_second	ngtcp2perf	quinnperf	43310.333548	55808.162557	0.776057	0.698512	0.840803	loss
small_payload_pps	iouring	loopback	messages_per_second	ngtcp2perf	s2nperf	43310.333548	41687.215565	1.038936	0.911532	1.113295	statistical_tie
small_payload_pps	iouring	loopback	messages_per_second	ngtcp2perf	tquicperf	43310.333548	224657.240508	0.192784	0.177265	0.200674	loss
small_payload_pps	iouring	loopback	messages_per_second	ngtcp2perf	xquicperf	43310.333548	57689.942096	0.750743	0.693883	0.795601	loss
small_payload_pps	iouring	loopback	messages_per_second	noqperf	picoperf	50077.931368	1333087.199791	0.037565	0.034859	0.040426	loss
small_payload_pps	iouring	loopback	messages_per_second	noqperf	quicheperf	50077.931368	69854.913931	0.716885	0.672115	0.758406	loss
small_payload_pps	iouring	loopback	messages_per_second	noqperf	quiczigperf	50077.931368	3201.492006	15.642060	14.039563	17.183736	win
small_payload_pps	iouring	loopback	messages_per_second	noqperf	quinnperf	50077.931368	55808.162557	0.897323	0.819272	0.986939	loss
small_payload_pps	iouring	loopback	messages_per_second	noqperf	s2nperf	50077.931368	41687.215565	1.201278	1.069120	1.306791	win
small_payload_pps	iouring	loopback	messages_per_second	noqperf	tquicperf	50077.931368	224657.240508	0.222908	0.207911	0.235553	loss
small_payload_pps	iouring	loopback	messages_per_second	noqperf	xquicperf	50077.931368	57689.942096	0.868053	0.813843	0.933881	loss
small_payload_pps	iouring	loopback	messages_per_second	picoperf	quicheperf	1333087.199791	69854.913931	19.083657	18.732999	19.309385	win
small_payload_pps	iouring	loopback	messages_per_second	picoperf	quiczigperf	1333087.199791	3201.492006	416.395605	391.306669	437.506156	win
small_payload_pps	iouring	loopback	messages_per_second	picoperf	quinnperf	1333087.199791	55808.162557	23.886957	22.834518	25.127943	win
small_payload_pps	iouring	loopback	messages_per_second	picoperf	s2nperf	1333087.199791	41687.215565	31.978322	29.798207	33.271534	win
small_payload_pps	iouring	loopback	messages_per_second	picoperf	tquicperf	1333087.199791	224657.240508	5.933872	5.794830	5.997286	win
small_payload_pps	iouring	loopback	messages_per_second	picoperf	xquicperf	1333087.199791	57689.942096	23.107792	22.683192	23.777046	win
small_payload_pps	iouring	loopback	messages_per_second	quicheperf	quiczigperf	69854.913931	3201.492006	21.819487	20.858130	22.690825	win
small_payload_pps	iouring	loopback	messages_per_second	quicheperf	quinnperf	69854.913931	55808.162557	1.251697	1.217166	1.303236	win
small_payload_pps	iouring	loopback	messages_per_second	quicheperf	s2nperf	69854.913931	41687.215565	1.675692	1.588358	1.725595	win
small_payload_pps	iouring	loopback	messages_per_second	quicheperf	tquicperf	69854.913931	224657.240508	0.310940	0.308886	0.311043	loss
small_payload_pps	iouring	loopback	messages_per_second	quicheperf	xquicperf	69854.913931	57689.942096	1.210868	1.209100	1.233173	win
small_payload_pps	iouring	loopback	messages_per_second	quiczigperf	quinnperf	3201.492006	55808.162557	0.057366	0.053720	0.062390	loss
small_payload_pps	iouring	loopback	messages_per_second	quiczigperf	s2nperf	3201.492006	41687.215565	0.076798	0.070102	0.082609	loss
