binary	scenario	network	path_profile	tier	publication_eligible	adapter_features	congestion_controller	publication_status	metric	selected_threads	best_threads	boundary_threads	discovery_p50	confirm_p50	combined_p50	combined_p50_ci95_low	combined_p50_ci95_high	combined_p50_ci95_relative_width	p90	p99	p99_status	selection_probability_within_tolerance	selected_vs_best_ratio	edge_status	reason
quicheperf	flow_control	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	2	2	3	9.355353		9.355353	9.155255	9.492313	0.036028	8.374907	8.191148	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-5.00pct_le_1.00pct
quicheperf	idle_footprint	iouring	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	server_rss_delta_bytes_per_connection	1	1	1	649216.000000		649216.000000	581632.000000	716800.000000	0.208202	703283.200000	715448.320000	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quicheperf	idle_footprint	syscall	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	server_rss_delta_bytes_per_connection	1	1	1	1589248.000000		1589248.000000	1589248.000000	1589248.000000	0.000000	1589248.000000	1589248.000000	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quicheperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	2	2	2	8.658956		8.658956	8.533418	8.735354	0.023321	7.975411	7.779271	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.92pct_le_1.00pct
quicheperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	2	2	3	8.904470		8.904470	8.786483	8.993972	0.023302	8.582437	8.514196	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-0.17pct_le_1.00pct
quicheperf	multistream_download	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	2	2	2	8.059246		8.059246	8.019372	8.075006	0.006903	7.844444	7.577174	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.30pct_le_1.00pct
quicheperf	multistream_download	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	3	3	4	9.377034		9.377034	9.244687	9.537378	0.031214	9.084462	8.976883	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-1.31pct_le_1.00pct
quicheperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	4	4	4	12.532360		12.532360	12.471829	12.563002	0.007275	12.176121	11.943659	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.67pct_le_1.00pct
quicheperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	5	5	6	13.704350		13.704350	13.600447	13.817713	0.015854	13.408389	13.319002	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-0.43pct_le_1.00pct
quicheperf	reqresp	iouring	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	requests_per_second	1	1	1	81289.287628		81289.287628	79672.973566	82905.601690	0.039767	79996.236378	79705.299847	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quicheperf	reqresp	syscall	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	requests_per_second	1	1	1	75958.080454		75958.080454	70892.977358	81023.183550	0.133366	71905.997977	70994.279420	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quicheperf	resumed_connect	iouring	loopback	capability	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	connections_per_second	1	1	1	2582.094272		2582.094272	2290.237177	2873.951367	0.226062	2348.608596	2296.074319	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
quicheperf	resumed_connect	syscall	loopback	capability	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	connections_per_second	1	1	1	2221.691282		2221.691282	2176.847055	2266.535510	0.040369	2185.815901	2177.743940	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
quicheperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	messages_per_second	2	2	3	69854.913931		69854.913931	69752.921171	69854.913931	0.001460	67865.662455	67306.416020	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-6.15pct_le_1.00pct
quicheperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	messages_per_second	2	2	3	81138.152797		81138.152797	76434.273359	83944.086263	0.092556	75952.212126	73756.632014	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-1.65pct_le_1.00pct
quicheperf	stream_churn	iouring	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	streams_per_second	1	1	1	82604.878739		82604.878739	79282.278591	85927.478886	0.080446	79946.798620	79348.730594	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quicheperf	stream_churn	syscall	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	streams_per_second	1	1	1	84983.895675		84983.895675	69714.995702	100252.795648	0.359336	72768.775697	70020.373701	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quicheperf	upload	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	5	5	6	12.993588		12.993588	12.933507	13.031358	0.007531	12.704518	12.537122	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-1.28pct_le_1.00pct
quicheperf	upload	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	5	5	6	13.949168		13.949168	13.664859	15.807979	0.153638	13.505775	13.478168	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-0.16pct_le_1.00pct
quicheperf	zero_rtt_reqresp	iouring	loopback	capability	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	requests_per_second	1	1	1	80008.333001		80008.333001	75074.794364	84941.871639	0.123326	76061.502092	75173.465137	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
quicheperf	zero_rtt_reqresp	syscall	loopback	capability	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	requests_per_second	1	1	1	71326.968260		71326.968260	67911.489576	74742.446944	0.095770	68594.585313	67979.799150	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
quiczigperf	bidi	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	1	1	2	8.875241		8.875241	8.847781	8.881844	0.003838	8.143576	7.855044	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-52.25pct_le_1.00pct
quiczigperf	bidi	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	1	1	2	9.986950		9.986950	9.986134	9.986950	0.000082	9.333718	9.076357	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-44.14pct_le_1.00pct
quiczigperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	streams_per_second	1	1	1	15107.231293		15107.231293	12379.834454	17834.628132	0.361072	12925.313822	12434.382391	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quiczigperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	streams_per_second	1	1	1	18041.105723		18041.105723	17951.107879	18131.103566	0.009977	17969.107448	17952.907836	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quiczigperf	connect	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	connections_per_second	13	13	13	3828.718324		3828.718324	3788.725618	3849.681390	0.015921	3688.019625	2544.275521	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.04pct_le_1.00pct
quiczigperf	connect	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	connections_per_second	6	6	7	2350.871212		2350.871212	2324.782369	2352.801161	0.011918	2194.455082	2092.062034	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-2.54pct_le_1.00pct
quiczigperf	datagram	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	datagrams_per_second	2	2	3	2257736.570625		2257736.570625	2206167.409279	2305147.819721	0.043841	2111065.362094	2107137.992572	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-8.78pct_le_1.00pct
quiczigperf	datagram	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	datagrams_per_second	1	1	2	2350949.373561		2350949.373561	2285933.396105	2447515.772023	0.068731	1777380.250401	39210.282455	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-11.85pct_le_1.00pct
quiczigperf	download	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	1	1	2	9.307860		9.307860	9.256673	9.394983	0.014859	8.535234	5.623006	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-66.18pct_le_1.00pct
quiczigperf	download	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	1	1	2	9.573624		9.573624	9.171990	10.100985	0.097037	8.925607	8.840149	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-40.86pct_le_1.00pct
quiczigperf	flow_control	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	2	2	3	2.888940		2.888940	2.888940	3.124245	0.081450	1.270627	1.067316	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-33.04pct_le_1.00pct
quiczigperf	flow_control	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	2	2	3	2.016700		2.016700	1.841924	2.855913	0.502796	1.223530	0.912430	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-16.01pct_le_1.00pct
quiczigperf	idle_footprint	iouring	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	server_rss_delta_bytes_per_connection	1	1	1	1392640.000000		1392640.000000	1310720.000000	1474560.000000	0.117647	1458176.000000	1472921.600000	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quiczigperf	idle_footprint	syscall	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	server_rss_delta_bytes_per_connection	1	1	1	1378304.000000		1378304.000000	1294336.000000	1462272.000000	0.121842	1445478.400000	1460592.640000	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quiczigperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	1	1	2	7.648751		7.648751	7.620728	7.651213	0.003986	5.478144	5.438147	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-63.97pct_le_1.00pct
quiczigperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	1	1	2	8.549888		8.549888	8.514844	8.562240	0.005543	6.002660	5.885051	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-88.26pct_le_1.00pct
quiczigperf	multistream_download	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	1	1	2	8.179171		8.179171	8.121620	8.193831	0.008829	6.863433	4.465048	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-65.53pct_le_1.00pct
quiczigperf	multistream_download	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	1	1	2	7.750799		7.750799	7.750799	7.754304	0.000452	1.873365	1.650640	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-47.93pct_le_1.00pct
quiczigperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	1	1	2	8.443928		8.443928	8.429157	8.451469	0.002642	8.038519	7.953552	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-2.64pct_le_1.00pct
quiczigperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	4	4	4	9.450230		9.450230	9.125018	9.874872	0.079348	8.980041	8.930760	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.32pct_le_1.00pct
quiczigperf	reqresp	iouring	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	requests_per_second	1	1	1	17392.015061		17392.015061	17323.562393	17460.467728	0.007872	17337.252927	17324.931446	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quiczigperf	reqresp	syscall	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	requests_per_second	1	1	1	18379.674098		18379.674098	17614.310251	19145.037946	0.083284	17767.383020	17629.617528	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quiczigperf	resumed_connect	iouring	loopback	capability	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	connections_per_second	1	1	1	1516.976012		1516.976012	1499.925004	1534.027020	0.022480	1503.335206	1500.266024	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
quiczigperf	resumed_connect	syscall	loopback	capability	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	connections_per_second	1	1	1	1320.698837		1320.698837	1307.415136	1333.982538	0.020116	1310.071876	1307.680810	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
quiczigperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	messages_per_second	1	1	2	3201.492006		3201.492006	3078.553221	3344.159832	0.082963	3028.363562	2969.195051	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-33.52pct_le_1.00pct
quiczigperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	messages_per_second	1	1	2	3107.728824		3107.728824	3044.771118	3246.355211	0.064865	2998.592504	2920.174216	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-32.13pct_le_1.00pct
quiczigperf	stream_churn	iouring	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	streams_per_second	1	1	1	21699.254329		21699.254329	20149.248871	23249.259787	0.142863	20459.249963	20180.248980	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quiczigperf	stream_churn	syscall	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	streams_per_second	1	1	1	18043.374364		18043.374364	17746.971070	18339.777658	0.032855	17806.251729	17752.899136	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quiczigperf	upload	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	1	1	2	9.059545		9.059545	8.731969	9.418419	0.075771	8.356595	8.064668	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-35.57pct_le_1.00pct
quiczigperf	upload	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	throughput_gbps	1	1	2	9.320594		9.320594	9.301253	9.379466	0.008391	8.848810	4.333203	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-24.65pct_le_1.00pct
quiczigperf	zero_rtt_reqresp	iouring	loopback	capability	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	requests_per_second	1	1	1	10795.275615		10795.275615	10376.136572	11214.414658	0.077652	10459.964381	10384.519353	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
quiczigperf	zero_rtt_reqresp	syscall	loopback	capability	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	converged	requests_per_second	1	1	1	9960.493294		9960.493294	9837.633793	10083.352795	0.024669	9862.205693	9840.090983	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
quinnperf	bidi	iouring	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	2	2	3	4.401495		4.401495	4.383459	4.503804	0.027342	3.699758	2.986267	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-4.86pct_le_1.00pct
quinnperf	bidi	syscall	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	2	2	3	4.154819		4.154819	4.154566	4.160348	0.001392	3.999095	3.981221	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-2.37pct_le_1.00pct
quinnperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	streams_per_second	1	1	1	49617.098200		49617.098200	46966.265883	52267.930516	0.106852	47496.432346	47019.282529	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quinnperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	streams_per_second	1	1	1	50303.579768		50303.579768	46116.913130	54490.246406	0.166456	46954.246458	46200.646463	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quinnperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	connections_per_second	13	13	13	6976.328106		6976.328106	6825.657470	7039.352407	0.030631	6736.022462	6457.686586	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.70pct_le_1.00pct
quinnperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	connections_per_second	3	3	4	3013.780266		3013.780266	2951.938085	3021.642777	0.023129	2706.537779	2347.529785	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-3.59pct_le_1.00pct
quinnperf	datagram	iouring	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	datagrams_per_second	2	2	3	2455470.290340		2455470.290340	2409577.485530	2476930.101774	0.027430	150122.868551	148720.831535	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-90.84pct_le_1.00pct
quinnperf	datagram	syscall	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	datagrams_per_second	3	3	4	2926484.251687		2926484.251687	1698381.020178	2926484.251687	0.419651	221582.115859	214952.688062	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-89.89pct_le_1.00pct
quinnperf	download	iouring	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	2	2	3	6.180452		6.180452	5.707655	6.511141	0.130004	5.641156	5.540845	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-6.23pct_le_1.00pct
quinnperf	download	syscall	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	3	3	4	6.081578		6.081578	5.896968	6.191015	0.048351	5.649985	5.506762	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-2.09pct_le_1.00pct
quinnperf	flow_control	iouring	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	5	5	6	4.720783		4.720783	4.714514	4.727405	0.002730	4.052827	2.808032	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-3.70pct_le_1.00pct
