binary	scenario	network	path_profile	tier	publication_eligible	adapter_features	congestion_controller	metric	client_threads	publication_role	discovery_status	confirm_status	combined_status	combined_samples	combined_p50	combined_p50_ci95_low	combined_p50_ci95_high	combined_p50_ci95_relative_width	combined_p20_p80_ratio	publication_status	reason
s2nperf	idle_footprint	iouring	loopback	lifecycle	0	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	server_rss_delta_bytes_per_connection	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	2314240.000000	2252800.000000	2375680.000000	0.053097	1.032374	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
s2nperf	idle_footprint	syscall	loopback	lifecycle	0	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	server_rss_delta_bytes_per_connection	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	2359296.000000	2228224.000000	2490368.000000	0.111111	1.068966	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
s2nperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	5	selected_saturation	converged	converged	converged	20	5.488171	5.439106	5.524830	0.015620	1.083197	converged	outliers_1;confirm_disabled;outliers_1
s2nperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	6	plateau_sentinel+post_selected	converged	converged	converged	20	4.856022	4.664982	5.009222	0.070889	2.178580	converged	p80_p20_2.1786_gt_1.1500;confirm_disabled;p80_p20_2.1786_gt_1.1500
s2nperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	4	selected_saturation+plateau_sentinel	converged	converged	converged	20	5.436191	5.395912	5.470308	0.013685	1.151046	converged	p80_p20_1.1510_gt_1.1500;confirm_disabled;p80_p20_1.1510_gt_1.1500
s2nperf	multistream_download	iouring	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	7	selected_saturation	converged	converged	converged	20	5.070017	5.064922	5.093436	0.005624	1.065797	converged	confirm_disabled
s2nperf	multistream_download	iouring	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	8	plateau_sentinel+post_selected	converged	converged	converged	20	4.950220	4.930689	4.974118	0.008773	1.042024	converged	confirm_disabled
s2nperf	multistream_download	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	5.115153	5.089930	5.147899	0.011333	1.113751	converged	confirm_disabled
s2nperf	multistream_download	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	5.112310	5.044557	5.150216	0.020668	1.057145	converged	confirm_disabled
s2nperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	4	selected_saturation	converged	converged	converged	20	5.413989	5.389550	5.505612	0.021438	1.078680	converged	confirm_disabled
s2nperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	5	plateau_sentinel+post_selected	converged	converged	converged	20	5.300384	5.276547	5.300384	0.004497	1.057381	converged	confirm_disabled
s2nperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	5	selected_saturation+plateau_sentinel	converged	converged	converged	20	5.494236	5.443149	5.494236	0.009298	1.060140	converged	confirm_disabled
s2nperf	reqresp	iouring	loopback	lifecycle	0	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	27252.019804	26834.887870	27669.151738	0.030613	1.018538	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
s2nperf	reqresp	syscall	loopback	lifecycle	0	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	28224.756801	28001.373270	28448.140332	0.015829	1.009543	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
s2nperf	resumed_connect	iouring	loopback	capability	0	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	5264.208137	4322.324373	6206.091900	0.357844	1.240528	converged	blocks_1_lt_2;samples_2_lt_20;p80_p20_1.2405_gt_1.1500;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20;p80_p20_1.2405_gt_1.1500
s2nperf	resumed_connect	syscall	loopback	capability	0	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	6903.319141	6804.572673	7002.065609	0.028608	1.017314	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
s2nperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	messages_per_second	3	selected_saturation	converged	converged	converged	20	41687.215565	40481.631300	43915.126306	0.082363	1.110641	converged	p50_ci_width_0.0824_gt_0.0500;confirm_disabled;p50_ci_width_0.0824_gt_0.0500
s2nperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	messages_per_second	4	plateau_sentinel+post_selected	converged	converged	converged	20	41489.281275	41428.636274	41489.281275	0.001462	1.056650	converged	confirm_disabled
s2nperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	messages_per_second	5	selected_saturation	converged	converged	converged	20	41784.394824	41626.042583	41784.394824	0.003790	1.072503	converged	confirm_disabled
s2nperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	messages_per_second	6	plateau_sentinel+post_selected	converged	converged	converged	20	40641.365085	40640.639620	40641.365085	0.000018	1.029433	converged	confirm_disabled
s2nperf	stream_churn	iouring	loopback	lifecycle	0	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	28064.003419	28025.389361	28102.617476	0.002752	1.001652	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
s2nperf	stream_churn	syscall	loopback	lifecycle	0	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	27493.740121	27349.000732	27638.479511	0.010529	1.006337	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
s2nperf	upload	iouring	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	4	selected_saturation+plateau_sentinel	converged	converged	converged	20	5.547288	5.500722	5.553102	0.009442	1.080128	converged	confirm_disabled
s2nperf	upload	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	6.119306	5.764924	6.295180	0.086653	1.098709	converged	p50_ci_width_0.0867_gt_0.0300;confirm_disabled;p50_ci_width_0.0867_gt_0.0300
s2nperf	upload	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	6.030419	5.928976	6.071860	0.023694	1.054811	converged	confirm_disabled
s2nperf	zero_rtt_reqresp	iouring	loopback	capability	0	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	32330.213181	30292.817055	34367.609307	0.126037	1.078594	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
s2nperf	zero_rtt_reqresp	syscall	loopback	capability	0	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	37018.602118	37009.829832	37027.374403	0.000474	1.000284	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
tquicperf	bidi	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	selected_saturation	converged	converged	converged	20	7.974020	7.863751	8.028747	0.020692	1.051889	converged	confirm_disabled
tquicperf	bidi	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	5	plateau_sentinel+post_selected	converged	converged	converged	20	7.971702	7.971702	8.006973	0.004425	1.050789	converged	confirm_disabled
tquicperf	bidi	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	8.769929	8.601889	9.201151	0.068331	1.105415	converged	p50_ci_width_0.0683_gt_0.0300;confirm_disabled;p50_ci_width_0.0683_gt_0.0300
tquicperf	bidi	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	8.627045	8.581936	8.731438	0.017330	1.047959	converged	confirm_disabled
tquicperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	96397.323560	92496.033465	100298.613656	0.080942	1.049774	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
tquicperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	91956.602288	91892.835365	92020.369212	0.001387	1.000832	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
tquicperf	connect	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	10	selected_saturation	converged	converged	converged	20	6905.008431	6905.008431	6922.965184	0.002601	1.061966	converged	confirm_disabled
tquicperf	connect	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	11	plateau_sentinel+post_selected	converged	converged	converged	20	6869.816606	6839.360566	6872.509293	0.004825	1.079643	converged	outliers_2;confirm_disabled;outliers_2
tquicperf	connect	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	12	selected_saturation	converged	converged	converged	20	3035.458334	3035.458334	3038.044900	0.000852	1.100112	converged	confirm_disabled
tquicperf	connect	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	13	plateau_sentinel+post_selected	converged	converged	converged	20	3000.347853	2871.674753	3036.865123	0.055057	1.115730	converged	p50_ci_width_0.0551_gt_0.0500;confirm_disabled;p50_ci_width_0.0551_gt_0.0500
tquicperf	datagram	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	3	selected_saturation	converged	converged	converged	20	679478.910349	673129.267789	715532.779533	0.062406	1.151040	converged	p50_ci_width_0.0624_gt_0.0500;p80_p20_1.1510_gt_1.1500;confirm_disabled;p50_ci_width_0.0624_gt_0.0500;p80_p20_1.1510_gt_1.1500
tquicperf	datagram	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	4	plateau_sentinel+post_selected	converged	converged	converged	20	661924.006494	656090.876678	667194.314982	0.016774	1.049927	converged	confirm_disabled
tquicperf	datagram	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	2	selected_saturation	converged	converged	converged	20	698090.621319	682388.278782	784208.629142	0.145855	1.151707	converged	p50_ci_width_0.1459_gt_0.0500;p80_p20_1.1517_gt_1.1500;block_median_ratio_1.1492_gt_1.1000;confirm_disabled;p50_ci_width_0.1459_gt_0.0500;p80_p20_1.1517_gt_1.1500;block_median_ratio_1.1492_gt_1.1000
tquicperf	datagram	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	3	plateau_sentinel+post_selected	converged	converged	converged	20	690468.527305	689026.003508	703132.099530	0.020430	1.041573	converged	confirm_disabled
tquicperf	download	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation+plateau_sentinel	converged	converged	converged	20	6.551381	6.514555	6.590054	0.011524	1.042592	converged	confirm_disabled
tquicperf	download	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	7.375862	7.089901	8.087428	0.135242	1.184843	converged	p50_ci_width_0.1352_gt_0.0300;p80_p20_1.1848_gt_1.1500;block_median_ratio_1.1407_gt_1.1000;confirm_disabled;p50_ci_width_0.1352_gt_0.0300;p80_p20_1.1848_gt_1.1500;block_median_ratio_1.1407_gt_1.1000
tquicperf	download	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	7.137401	7.103392	7.215310	0.015680	1.055756	converged	confirm_disabled
tquicperf	flow_control	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	5	selected_saturation+plateau_sentinel	converged	converged	converged	20	7.121116	7.094765	7.205573	0.015561	1.098141	converged	confirm_disabled
tquicperf	flow_control	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	6.851569	6.431609	7.046038	0.089677	1.131865	converged	p50_ci_width_0.0897_gt_0.0500;confirm_disabled;p50_ci_width_0.0897_gt_0.0500
tquicperf	flow_control	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	6.707869	6.655112	6.820046	0.024588	1.070177	converged	confirm_disabled
tquicperf	idle_footprint	iouring	loopback	lifecycle	0	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	server_rss_delta_bytes_per_connection	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	768000.000000	724992.000000	811008.000000	0.112000	1.069536	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
tquicperf	idle_footprint	syscall	loopback	lifecycle	0	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	server_rss_delta_bytes_per_connection	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	1609728.000000	1470464.000000	1748992.000000	0.173028	1.109501	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
tquicperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	7.199421	7.062612	7.289787	0.031555	1.082583	converged	confirm_disabled
tquicperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	7.150130	7.078252	7.249951	0.024013	1.042062	converged	confirm_disabled
tquicperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation+plateau_sentinel	converged	converged	converged	20	6.977824	6.794709	7.095300	0.043078	1.100402	converged	confirm_disabled
tquicperf	multistream_download	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	6.391561	6.028953	6.423093	0.061666	1.188135	converged	p50_ci_width_0.0617_gt_0.0300;p80_p20_1.1881_gt_1.1500;confirm_disabled;p50_ci_width_0.0617_gt_0.0300;p80_p20_1.1881_gt_1.1500
tquicperf	multistream_download	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	5.925753	5.864953	5.943267	0.013216	1.075856	converged	confirm_disabled
tquicperf	multistream_download	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation+plateau_sentinel	converged	converged	converged	20	6.621615	6.281723	6.819717	0.081248	1.153593	converged	p50_ci_width_0.0812_gt_0.0300;p80_p20_1.1536_gt_1.1500;confirm_disabled;p50_ci_width_0.0812_gt_0.0300;p80_p20_1.1536_gt_1.1500
tquicperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	9.560485	9.374989	9.670092	0.030867	1.042890	converged	p50_ci_width_0.0309_gt_0.0300;confirm_disabled;p50_ci_width_0.0309_gt_0.0300
tquicperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	9.559370	9.384994	9.831300	0.046688	1.070268	converged	p50_ci_width_0.0467_gt_0.0300;confirm_disabled;p50_ci_width_0.0467_gt_0.0300
tquicperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	11.076759	11.065611	11.076759	0.001006	1.129685	converged	confirm_disabled
tquicperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	10.907955	10.836952	10.949872	0.010352	1.049033	converged	confirm_disabled
tquicperf	reqresp	iouring	loopback	lifecycle	0	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	85848.689903	84847.981666	86849.398140	0.023313	1.014087	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
tquicperf	reqresp	syscall	loopback	lifecycle	0	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	80289.822716	78262.415407	82317.230025	0.050502	1.030767	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
tquicperf	resumed_connect	iouring	loopback	capability	0	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	3595.764093	3187.444021	4004.084166	0.227112	1.146230	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
tquicperf	resumed_connect	syscall	loopback	capability	0	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	1946.524656	1784.149969	2108.899344	0.166835	1.105375	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
tquicperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	messages_per_second	7	selected_saturation+plateau_sentinel	converged	converged	converged	20	224657.240508	224582.567319	225820.593127	0.005511	1.035522	converged	confirm_disabled
tquicperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	messages_per_second	5	selected_saturation	converged	converged	converged	20	234045.363915	233394.701519	236420.058890	0.012926	1.044957	converged	confirm_disabled
tquicperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	messages_per_second	6	best_capacity+plateau_sentinel+post_selected	converged	converged	converged	20	234363.776616	233636.638052	235619.877540	0.008462	1.024110	converged	confirm_disabled
tquicperf	stream_churn	iouring	loopback	lifecycle	0	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	97260.963097	95654.126635	98867.799559	0.033042	1.020024	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
tquicperf	stream_churn	syscall	loopback	lifecycle	0	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	93010.866055	91412.639511	94609.092599	0.034366	1.020835	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
tquicperf	upload	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation+plateau_sentinel	converged	converged	converged	20	9.589961	9.419176	10.282823	0.090057	1.182868	converged	p50_ci_width_0.0901_gt_0.0300;p80_p20_1.1829_gt_1.1500;confirm_disabled;p50_ci_width_0.0901_gt_0.0300;p80_p20_1.1829_gt_1.1500
