binary	scenario	network	path_profile	client_threads	metric	phase	samples	blocks	median	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	p90	p99	p99_status	mad_relative	block_median_ratio	drift_relative	lag1_autocorr	outlier_count	convergence_status	reason
lsperf	loss_recovery	iouring	loopback	2	throughput_gbps	discovery	20	2	5.848809	5.504818	6.314843	0.138494	4.973307	6.914798	1.390382	4.718127	4.665102	insufficient_order_stat_support	0.147512	1.147148	0.000000	-0.036172	0	converged	p50_ci_width_0.1385_gt_0.0800;p80_p20_1.3904_gt_1.1500;block_median_ratio_1.1471_gt_1.1000
lsperf	loss_recovery	iouring	loopback	2	throughput_gbps	combined	20	2	5.848809	5.504818	6.314843	0.138494	4.973307	6.914798	1.390382	4.718127	4.665102	insufficient_order_stat_support	0.147512	1.147148	0.000000	-0.036172	0	converged	p50_ci_width_0.1385_gt_0.0800;p80_p20_1.3904_gt_1.1500;block_median_ratio_1.1471_gt_1.1000
lsperf	loss_recovery	syscall	loopback	1	throughput_gbps	discovery	20	2	13.038571	12.825019	13.038571	0.016378	12.380026	14.260377	1.151886	12.205787	11.393909	insufficient_order_stat_support	0.062075	1.016651	0.000000	-0.127498	0	converged	p80_p20_1.1519_gt_1.1500
lsperf	loss_recovery	syscall	loopback	1	throughput_gbps	combined	20	2	13.038571	12.825019	13.038571	0.016378	12.380026	14.260377	1.151886	12.205787	11.393909	insufficient_order_stat_support	0.062075	1.016651	0.000000	-0.127498	0	converged	p80_p20_1.1519_gt_1.1500
lsperf	loss_recovery	syscall	loopback	2	throughput_gbps	discovery	20	2	7.066549	6.894672	7.066549	0.024323	5.808393	7.472740	1.286542	5.522550	5.310156	insufficient_order_stat_support	0.077870	1.024929	0.000000	-0.200230	0	converged	p80_p20_1.2865_gt_1.1500
lsperf	loss_recovery	syscall	loopback	2	throughput_gbps	combined	20	2	7.066549	6.894672	7.066549	0.024323	5.808393	7.472740	1.286542	5.522550	5.310156	insufficient_order_stat_support	0.077870	1.024929	0.000000	-0.200230	0	converged	p80_p20_1.2865_gt_1.1500
lsperf	multistream_download	iouring	loopback	1	throughput_gbps	discovery	20	2	10.700913	6.727525	11.234398	0.421167	3.652143	11.430373	3.129772	3.622589	3.509384	insufficient_order_stat_support	0.094890	1.669915	0.000000	0.184903	0	converged	p50_ci_width_0.4212_gt_0.0300;p80_p20_3.1298_gt_1.1500;block_median_ratio_1.6699_gt_1.1000
lsperf	multistream_download	iouring	loopback	1	throughput_gbps	combined	20	2	10.700913	6.727525	11.234398	0.421167	3.652143	11.430373	3.129772	3.622589	3.509384	insufficient_order_stat_support	0.094890	1.669915	0.000000	0.184903	0	converged	p50_ci_width_0.4212_gt_0.0300;p80_p20_3.1298_gt_1.1500;block_median_ratio_1.6699_gt_1.1000
lsperf	multistream_download	iouring	loopback	2	throughput_gbps	discovery	20	2	0.332128	0.330302	0.332877	0.007750	0.305752	0.459908	1.504187	0.251362	0.237618	insufficient_order_stat_support	0.240121	1.007793	0.000000	-0.126222	0	converged	p80_p20_1.5042_gt_1.1500
lsperf	multistream_download	iouring	loopback	2	throughput_gbps	combined	20	2	0.332128	0.330302	0.332877	0.007750	0.305752	0.459908	1.504187	0.251362	0.237618	insufficient_order_stat_support	0.240121	1.007793	0.000000	-0.126222	0	converged	p80_p20_1.5042_gt_1.1500
lsperf	multistream_download	syscall	loopback	1	throughput_gbps	discovery	20	2	3.681256	3.681134	3.699146	0.004893	3.634802	3.773389	1.038128	3.628069	3.576117	insufficient_order_stat_support	0.015818	1.004893	0.000000	-0.012260	0	converged	
lsperf	multistream_download	syscall	loopback	1	throughput_gbps	combined	20	2	3.681256	3.681134	3.699146	0.004893	3.634802	3.773389	1.038128	3.628069	3.576117	insufficient_order_stat_support	0.015818	1.004893	0.000000	-0.012260	0	converged	
lsperf	multistream_download	syscall	loopback	2	throughput_gbps	discovery	20	2	4.188903	3.696097	4.306798	0.145790	3.600199	4.593575	1.275923	3.509689	3.346877	insufficient_order_stat_support	0.127408	1.165229	0.000000	0.325615	0	converged	p50_ci_width_0.1458_gt_0.0300;p80_p20_1.2759_gt_1.1500;block_median_ratio_1.1652_gt_1.1000
lsperf	multistream_download	syscall	loopback	2	throughput_gbps	combined	20	2	4.188903	3.696097	4.306798	0.145790	3.600199	4.593575	1.275923	3.509689	3.346877	insufficient_order_stat_support	0.127408	1.165229	0.000000	0.325615	0	converged	p50_ci_width_0.1458_gt_0.0300;p80_p20_1.2759_gt_1.1500;block_median_ratio_1.1652_gt_1.1000
lsperf	multistream_download	syscall	loopback	3	throughput_gbps	discovery	20	2	4.230865	4.108784	4.278583	0.040134	3.739527	4.916365	1.314702	3.588372	3.355005	insufficient_order_stat_support	0.114081	1.041326	0.000000	-0.076397	0	converged	p50_ci_width_0.0401_gt_0.0300;p80_p20_1.3147_gt_1.1500
lsperf	multistream_download	syscall	loopback	3	throughput_gbps	combined	20	2	4.230865	4.108784	4.278583	0.040134	3.739527	4.916365	1.314702	3.588372	3.355005	insufficient_order_stat_support	0.114081	1.041326	0.000000	-0.076397	0	converged	p50_ci_width_0.0401_gt_0.0300;p80_p20_1.3147_gt_1.1500
lsperf	multistream_download	syscall	loopback	4	throughput_gbps	discovery	20	2	3.784037	3.748790	3.826754	0.020603	3.508859	4.298965	1.225175	3.428121	3.102327	insufficient_order_stat_support	0.077847	1.020797	0.000000	-0.349136	0	converged	p80_p20_1.2252_gt_1.1500
lsperf	multistream_download	syscall	loopback	4	throughput_gbps	combined	20	2	3.784037	3.748790	3.826754	0.020603	3.508859	4.298965	1.225175	3.428121	3.102327	insufficient_order_stat_support	0.077847	1.020797	0.000000	-0.349136	0	converged	p80_p20_1.2252_gt_1.1500
lsperf	multistream_upload	iouring	loopback	1	throughput_gbps	discovery	20	2	6.584923	3.610054	10.438693	1.037011	3.552816	11.200649	3.152612	3.531081	3.510834	insufficient_order_stat_support	0.466702	2.891562	0.000000	-0.198106	0	converged	p50_ci_width_1.0370_gt_0.0300;p80_p20_3.1526_gt_1.1500;block_median_ratio_2.8916_gt_1.1000
lsperf	multistream_upload	iouring	loopback	1	throughput_gbps	combined	20	2	6.584923	3.610054	10.438693	1.037011	3.552816	11.200649	3.152612	3.531081	3.510834	insufficient_order_stat_support	0.466702	2.891562	0.000000	-0.198106	0	converged	p50_ci_width_1.0370_gt_0.0300;p80_p20_3.1526_gt_1.1500;block_median_ratio_2.8916_gt_1.1000
lsperf	multistream_upload	iouring	loopback	2	throughput_gbps	discovery	20	2	14.291707	10.988940	14.291707	0.231097	7.112748	15.443839	2.171290	6.942378	6.382421	insufficient_order_stat_support	0.183893	1.300554	0.000000	-0.020621	0	converged	p50_ci_width_0.2311_gt_0.0300;p80_p20_2.1713_gt_1.1500;block_median_ratio_1.3006_gt_1.1000
lsperf	multistream_upload	iouring	loopback	2	throughput_gbps	combined	20	2	14.291707	10.988940	14.291707	0.231097	7.112748	15.443839	2.171290	6.942378	6.382421	insufficient_order_stat_support	0.183893	1.300554	0.000000	-0.020621	0	converged	p50_ci_width_0.2311_gt_0.0300;p80_p20_2.1713_gt_1.1500;block_median_ratio_1.3006_gt_1.1000
lsperf	multistream_upload	iouring	loopback	3	throughput_gbps	discovery	20	2	12.910145	10.455654	17.989784	0.583582	9.954326	18.447452	1.853210	8.694199	8.540460	insufficient_order_stat_support	0.336224	1.720580	0.000000	0.074134	0	converged	p50_ci_width_0.5836_gt_0.0300;p80_p20_1.8532_gt_1.1500;block_median_ratio_1.7206_gt_1.1000
lsperf	multistream_upload	iouring	loopback	3	throughput_gbps	combined	20	2	12.910145	10.455654	17.989784	0.583582	9.954326	18.447452	1.853210	8.694199	8.540460	insufficient_order_stat_support	0.336224	1.720580	0.000000	0.074134	0	converged	p50_ci_width_0.5836_gt_0.0300;p80_p20_1.8532_gt_1.1500;block_median_ratio_1.7206_gt_1.1000
lsperf	multistream_upload	syscall	loopback	1	throughput_gbps	discovery	20	2	3.609135	3.603927	3.615172	0.003116	3.551189	3.790249	1.067318	3.495922	3.491332	insufficient_order_stat_support	0.026200	1.003120	0.000000	-0.131321	2	converged	outliers_2
lsperf	multistream_upload	syscall	loopback	1	throughput_gbps	combined	20	2	3.609135	3.603927	3.615172	0.003116	3.551189	3.790249	1.067318	3.495922	3.491332	insufficient_order_stat_support	0.026200	1.003120	0.000000	-0.131321	2	converged	outliers_2
lsperf	multistream_upload	syscall	loopback	2	throughput_gbps	discovery	20	2	6.848182	6.825138	6.896050	0.010355	6.670830	7.231551	1.084056	6.595770	6.524679	insufficient_order_stat_support	0.031130	1.010390	0.000000	-0.031779	1	converged	outliers_1
lsperf	multistream_upload	syscall	loopback	2	throughput_gbps	combined	20	2	6.848182	6.825138	6.896050	0.010355	6.670830	7.231551	1.084056	6.595770	6.524679	insufficient_order_stat_support	0.031130	1.010390	0.000000	-0.031779	1	converged	outliers_1
lsperf	multistream_upload	syscall	loopback	3	throughput_gbps	discovery	20	2	10.831800	10.563747	18.542263	0.736583	10.036643	23.667672	2.358126	9.818829	8.824805	insufficient_order_stat_support	0.173190	1.755273	0.000000	-0.134500	0	converged	p50_ci_width_0.7366_gt_0.0300;p80_p20_2.3581_gt_1.1500;block_median_ratio_1.7553_gt_1.1000
lsperf	multistream_upload	syscall	loopback	3	throughput_gbps	combined	20	2	10.831800	10.563747	18.542263	0.736583	10.036643	23.667672	2.358126	9.818829	8.824805	insufficient_order_stat_support	0.173190	1.755273	0.000000	-0.134500	0	converged	p50_ci_width_0.7366_gt_0.0300;p80_p20_2.3581_gt_1.1500;block_median_ratio_1.7553_gt_1.1000
lsperf	multistream_upload	syscall	loopback	4	throughput_gbps	discovery	20	2	13.199231	13.070835	13.199231	0.009728	10.457790	22.644519	2.165325	10.400122	10.066610	insufficient_order_stat_support	0.209539	1.009823	0.000000	-0.248134	0	converged	p80_p20_2.1653_gt_1.1500
lsperf	multistream_upload	syscall	loopback	4	throughput_gbps	combined	20	2	13.199231	13.070835	13.199231	0.009728	10.457790	22.644519	2.165325	10.400122	10.066610	insufficient_order_stat_support	0.209539	1.009823	0.000000	-0.248134	0	converged	p80_p20_2.1653_gt_1.1500
lsperf	multistream_upload	syscall	loopback	5	throughput_gbps	discovery	20	2	14.567251	12.810074	21.425151	0.591400	12.652969	21.748640	1.718857	12.447146	11.638322	insufficient_order_stat_support	0.198023	1.672524	0.000000	0.500811	0	converged	p50_ci_width_0.5914_gt_0.0300;p80_p20_1.7189_gt_1.1500;block_median_ratio_1.6725_gt_1.1000
lsperf	multistream_upload	syscall	loopback	5	throughput_gbps	combined	20	2	14.567251	12.810074	21.425151	0.591400	12.652969	21.748640	1.718857	12.447146	11.638322	insufficient_order_stat_support	0.198023	1.672524	0.000000	0.500811	0	converged	p50_ci_width_0.5914_gt_0.0300;p80_p20_1.7189_gt_1.1500;block_median_ratio_1.6725_gt_1.1000
lsperf	multistream_upload	syscall	loopback	6	throughput_gbps	discovery	20	2	13.925351	13.909911	14.166971	0.018460	12.819759	23.685681	1.847592	11.211405	8.677936	insufficient_order_stat_support	0.208636	1.018480	0.000000	-0.382087	0	converged	p80_p20_1.8476_gt_1.1500
lsperf	multistream_upload	syscall	loopback	6	throughput_gbps	combined	20	2	13.925351	13.909911	14.166971	0.018460	12.819759	23.685681	1.847592	11.211405	8.677936	insufficient_order_stat_support	0.208636	1.018480	0.000000	-0.382087	0	converged	p80_p20_1.8476_gt_1.1500
lsperf	reqresp	iouring	loopback	1	requests_per_second	discovery	2	1	8769.579712	8738.825803	8800.333622	0.007014	8751.127367	8788.032058	1.004217	8744.976585	8739.440881	insufficient_order_stat_support	0.003507	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
lsperf	reqresp	iouring	loopback	1	requests_per_second	combined	2	1	8769.579712	8738.825803	8800.333622	0.007014	8751.127367	8788.032058	1.004217	8744.976585	8739.440881	insufficient_order_stat_support	0.003507	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
lsperf	reqresp	syscall	loopback	1	requests_per_second	discovery	2	1	79733.273568	9691.962275	149774.584862	1.756890	37708.486792	121758.060345	3.228930	23700.224534	11092.788501	insufficient_order_stat_support	0.878445	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20;p80_p20_3.2289_gt_1.1500
lsperf	reqresp	syscall	loopback	1	requests_per_second	combined	2	1	79733.273568	9691.962275	149774.584862	1.756890	37708.486792	121758.060345	3.228930	23700.224534	11092.788501	insufficient_order_stat_support	0.878445	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20;p80_p20_3.2289_gt_1.1500
lsperf	resumed_connect	iouring	loopback	1	connections_per_second	discovery	2	1	3071.724818	2894.280612	3249.169025	0.115534	2965.258295	3178.191342	1.071809	2929.769453	2897.829496	insufficient_order_stat_support	0.057767	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
lsperf	resumed_connect	iouring	loopback	1	connections_per_second	combined	2	1	3071.724818	2894.280612	3249.169025	0.115534	2965.258295	3178.191342	1.071809	2929.769453	2897.829496	insufficient_order_stat_support	0.057767	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
lsperf	resumed_connect	syscall	loopback	1	connections_per_second	discovery	2	1	2256.244316	2093.114282	2419.374350	0.144603	2158.366296	2354.122336	1.090696	2125.740289	2096.376883	insufficient_order_stat_support	0.072302	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
lsperf	resumed_connect	syscall	loopback	1	connections_per_second	combined	2	1	2256.244316	2093.114282	2419.374350	0.144603	2158.366296	2354.122336	1.090696	2125.740289	2096.376883	insufficient_order_stat_support	0.072302	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
lsperf	small_payload_pps	iouring	loopback	1	messages_per_second	discovery	20	2	32939.523730	32830.266543	32990.982482	0.004879	32819.292857	33627.022554	1.024611	32587.466875	32354.292812	insufficient_order_stat_support	0.003077	1.004895	0.000000	0.725795	4	converged	outliers_4
lsperf	small_payload_pps	iouring	loopback	1	messages_per_second	combined	20	2	32939.523730	32830.266543	32990.982482	0.004879	32819.292857	33627.022554	1.024611	32587.466875	32354.292812	insufficient_order_stat_support	0.003077	1.004895	0.000000	0.725795	4	converged	outliers_4
lsperf	small_payload_pps	iouring	loopback	2	messages_per_second	discovery	20	2	30711.138748	30695.165540	30748.316260	0.001731	30631.786169	30846.130438	1.006997	30514.647668	30281.126544	insufficient_order_stat_support	0.002820	1.001732	0.000000	0.313124	1	converged	outliers_1
lsperf	small_payload_pps	iouring	loopback	2	messages_per_second	combined	20	2	30711.138748	30695.165540	30748.316260	0.001731	30631.786169	30846.130438	1.006997	30514.647668	30281.126544	insufficient_order_stat_support	0.002820	1.001732	0.000000	0.313124	1	converged	outliers_1
lsperf	small_payload_pps	syscall	loopback	1	messages_per_second	discovery	20	2	91119.913021	90303.257800	91989.229110	0.018503	90182.132854	92320.109034	1.023707	89629.612515	89098.068850	insufficient_order_stat_support	0.009540	1.018670	0.000000	0.087877	0	converged	
lsperf	small_payload_pps	syscall	loopback	1	messages_per_second	combined	20	2	91119.913021	90303.257800	91989.229110	0.018503	90182.132854	92320.109034	1.023707	89629.612515	89098.068850	insufficient_order_stat_support	0.009540	1.018670	0.000000	0.087877	0	converged	
lsperf	small_payload_pps	syscall	loopback	2	messages_per_second	discovery	20	2	74752.228675	74654.266348	74979.573503	0.004352	74448.601773	75128.391417	1.009131	74140.862859	73885.394259	insufficient_order_stat_support	0.003829	1.004358	0.000000	0.171354	3	converged	outliers_3
lsperf	small_payload_pps	syscall	loopback	2	messages_per_second	combined	20	2	74752.228675	74654.266348	74979.573503	0.004352	74448.601773	75128.391417	1.009131	74140.862859	73885.394259	insufficient_order_stat_support	0.003829	1.004358	0.000000	0.171354	3	converged	outliers_3
lsperf	stream_churn	iouring	loopback	1	streams_per_second	discovery	2	1	90202.955396	90004.293662	90401.617130	0.004405	90083.758356	90322.152436	1.002646	90044.026009	90008.266897	insufficient_order_stat_support	0.002202	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
lsperf	stream_churn	iouring	loopback	1	streams_per_second	combined	2	1	90202.955396	90004.293662	90401.617130	0.004405	90083.758356	90322.152436	1.002646	90044.026009	90008.266897	insufficient_order_stat_support	0.002202	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
lsperf	stream_churn	syscall	loopback	1	streams_per_second	discovery	2	1	177669.911515	177541.487319	177798.335710	0.001446	177592.856997	177746.966032	1.000868	177567.172158	177544.055803	insufficient_order_stat_support	0.000723	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
lsperf	stream_churn	syscall	loopback	1	streams_per_second	combined	2	1	177669.911515	177541.487319	177798.335710	0.001446	177592.856997	177746.966032	1.000868	177567.172158	177544.055803	insufficient_order_stat_support	0.000723	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
lsperf	upload	iouring	loopback	1	throughput_gbps	discovery	20	2	10.868104	10.742904	11.065289	0.029663	10.293273	11.277688	1.095637	10.110107	10.006620	insufficient_order_stat_support	0.042020	1.030009	0.000000	-0.454604	0	converged	
lsperf	upload	iouring	loopback	1	throughput_gbps	combined	20	2	10.868104	10.742904	11.065289	0.029663	10.293273	11.277688	1.095637	10.110107	10.006620	insufficient_order_stat_support	0.042020	1.030009	0.000000	-0.454604	0	converged	
lsperf	upload	iouring	loopback	2	throughput_gbps	discovery	20	2	16.549811	16.444661	16.868905	0.025634	16.266281	17.228489	1.059154	15.944749	15.547960	insufficient_order_stat_support	0.030812	1.025798	0.000000	-0.577296	0	converged	
lsperf	upload	iouring	loopback	2	throughput_gbps	combined	20	2	16.549811	16.444661	16.868905	0.025634	16.266281	17.228489	1.059154	15.944749	15.547960	insufficient_order_stat_support	0.030812	1.025798	0.000000	-0.577296	0	converged	
lsperf	upload	iouring	loopback	3	throughput_gbps	discovery	20	2	18.744385	18.491861	19.061394	0.030384	17.631191	19.989866	1.133779	17.262927	16.986995	insufficient_order_stat_support	0.046485	1.030799	0.000000	-0.121487	0	converged	p50_ci_width_0.0304_gt_0.0300
lsperf	upload	iouring	loopback	3	throughput_gbps	combined	20	2	18.744385	18.491861	19.061394	0.030384	17.631191	19.989866	1.133779	17.262927	16.986995	insufficient_order_stat_support	0.046485	1.030799	0.000000	-0.121487	0	converged	p50_ci_width_0.0304_gt_0.0300
lsperf	upload	iouring	loopback	4	throughput_gbps	discovery	20	2	19.078384	18.999096	19.078384	0.004156	18.541370	19.853445	1.070765	18.305012	17.564065	insufficient_order_stat_support	0.028275	1.004173	0.000000	0.092992	0	converged	
lsperf	upload	iouring	loopback	4	throughput_gbps	combined	20	2	19.078384	18.999096	19.078384	0.004156	18.541370	19.853445	1.070765	18.305012	17.564065	insufficient_order_stat_support	0.028275	1.004173	0.000000	0.092992	0	converged	
lsperf	upload	iouring	loopback	5	throughput_gbps	discovery	20	2	20.362082	20.095066	20.486027	0.019200	19.672605	21.400874	1.087852	19.474943	11.723193	insufficient_order_stat_support	0.034950	1.019456	0.000000	-0.084012	0	converged	
