binary	scenario	network	path_profile	metric	selected_threads	best_threads	boundary_threads	selection_probability_within_tolerance	best_p50	selected_p50	selected_vs_best_ratio	selected_vs_best_ci95_low	selected_vs_best_ci95_high	plateau_sentinel_count	edge_status	decision_status	reason
quinnperf	reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	49857.771154	49857.771154	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quinnperf	resumed_connect	iouring	loopback	connections_per_second	1	1	1	1.000000	2214.037887	2214.037887	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
quinnperf	resumed_connect	syscall	loopback	connections_per_second	1	1	1	1.000000	1585.656547	1585.656547	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
quinnperf	small_payload_pps	iouring	loopback	messages_per_second	2	2	3	1.000000	55808.162557	55808.162557	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-8.60pct_le_1.00pct
quinnperf	small_payload_pps	syscall	loopback	messages_per_second	2	2	3	1.000000	54458.867126	54458.867126	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-4.81pct_le_1.00pct
quinnperf	stream_churn	iouring	loopback	streams_per_second	1	1	1	1.000000	48637.679250	48637.679250	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quinnperf	stream_churn	syscall	loopback	streams_per_second	1	1	1	1.000000	45783.666108	45783.666108	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quinnperf	upload	iouring	loopback	throughput_gbps	1	1	2	1.000000	4.383572	4.383572	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-16.05pct_le_1.00pct
quinnperf	upload	syscall	loopback	throughput_gbps	1	1	2	1.000000	3.467173	3.467173	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-8.33pct_le_1.00pct
quinnperf	zero_rtt_reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	51533.615795	51533.615795	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
quinnperf	zero_rtt_reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	49634.580182	49634.580182	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
s2nperf	bidi	iouring	loopback	throughput_gbps	2	2	3	1.000000	5.344467	5.344467	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.10pct_le_1.00pct
s2nperf	bidi	syscall	loopback	throughput_gbps	3	3	4	1.000000	5.444185	5.444185	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.89pct_le_1.00pct
s2nperf	close_reset_cleanup	iouring	loopback	streams_per_second	1	1	1	1.000000	31194.940071	31194.940071	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
s2nperf	close_reset_cleanup	syscall	loopback	streams_per_second	1	1	1	1.000000	28265.979756	28265.979756	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
s2nperf	connect	iouring	loopback	connections_per_second	12	12	13	1.000000	5827.752360	5827.752360	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.05pct_le_1.00pct
s2nperf	connect	syscall	loopback	connections_per_second	5	5	6	1.000000	2704.932934	2704.932934	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.56pct_le_1.00pct
s2nperf	datagram	iouring	loopback	datagrams_per_second	15	15	15	1.000000	241055.657001	241055.657001	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.40pct_le_1.00pct
s2nperf	datagram	syscall	loopback	datagrams_per_second	28	28	28	1.000000	501483.826018	501483.826018	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.81pct_le_1.00pct
s2nperf	download	iouring	loopback	throughput_gbps	6	6	7	1.000000	5.493367	5.493367	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.75pct_le_1.00pct
s2nperf	download	syscall	loopback	throughput_gbps	4	4	4	1.000000	5.475770	5.475770	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.63pct_le_1.00pct
s2nperf	flow_control	iouring	loopback	throughput_gbps	2	2	3	1.000000	4.090315	4.090315	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-18.43pct_le_1.00pct
s2nperf	flow_control	syscall	loopback	throughput_gbps	2	2	3	1.000000	4.250118	4.250118	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-18.61pct_le_1.00pct
s2nperf	idle_footprint	iouring	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	2314240.000000	2314240.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
s2nperf	idle_footprint	syscall	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	2359296.000000	2359296.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
s2nperf	loss_recovery	iouring	loopback	throughput_gbps	5	5	6	1.000000	5.488171	5.488171	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-11.52pct_le_1.00pct
s2nperf	loss_recovery	syscall	loopback	throughput_gbps	4	4	4	1.000000	5.436191	5.436191	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.25pct_le_1.00pct
s2nperf	multistream_download	iouring	loopback	throughput_gbps	7	7	8	1.000000	5.070017	5.070017	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.36pct_le_1.00pct
s2nperf	multistream_download	syscall	loopback	throughput_gbps	3	3	4	1.000000	5.115153	5.115153	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.06pct_le_1.00pct
s2nperf	multistream_upload	iouring	loopback	throughput_gbps	4	4	5	1.000000	5.413989	5.413989	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.10pct_le_1.00pct
s2nperf	multistream_upload	syscall	loopback	throughput_gbps	5	5	5	1.000000	5.494236	5.494236	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.32pct_le_1.00pct
s2nperf	reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	27252.019804	27252.019804	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
s2nperf	reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	28224.756801	28224.756801	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
s2nperf	resumed_connect	iouring	loopback	connections_per_second	1	1	1	1.000000	5264.208137	5264.208137	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
s2nperf	resumed_connect	syscall	loopback	connections_per_second	1	1	1	1.000000	6903.319141	6903.319141	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
s2nperf	small_payload_pps	iouring	loopback	messages_per_second	3	3	4	1.000000	41687.215565	41687.215565	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.47pct_le_1.00pct
s2nperf	small_payload_pps	syscall	loopback	messages_per_second	5	5	6	1.000000	41784.394824	41784.394824	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.74pct_le_1.00pct
s2nperf	stream_churn	iouring	loopback	streams_per_second	1	1	1	1.000000	28064.003419	28064.003419	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
s2nperf	stream_churn	syscall	loopback	streams_per_second	1	1	1	1.000000	27493.740121	27493.740121	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
s2nperf	upload	iouring	loopback	throughput_gbps	4	4	4	1.000000	5.547288	5.547288	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.18pct_le_1.00pct
s2nperf	upload	syscall	loopback	throughput_gbps	3	3	4	1.000000	6.119306	6.119306	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.45pct_le_1.00pct
s2nperf	zero_rtt_reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	32330.213181	32330.213181	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
s2nperf	zero_rtt_reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	37018.602118	37018.602118	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
tquicperf	bidi	iouring	loopback	throughput_gbps	4	4	5	1.000000	7.974020	7.974020	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.03pct_le_1.00pct
tquicperf	bidi	syscall	loopback	throughput_gbps	2	2	3	1.000000	8.769929	8.769929	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.63pct_le_1.00pct
tquicperf	close_reset_cleanup	iouring	loopback	streams_per_second	1	1	1	1.000000	96397.323560	96397.323560	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
tquicperf	close_reset_cleanup	syscall	loopback	streams_per_second	1	1	1	1.000000	91956.602288	91956.602288	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
tquicperf	connect	iouring	loopback	connections_per_second	10	10	11	1.000000	6905.008431	6905.008431	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.51pct_le_1.00pct
tquicperf	connect	syscall	loopback	connections_per_second	12	12	13	1.000000	3035.458334	3035.458334	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.16pct_le_1.00pct
tquicperf	datagram	iouring	loopback	datagrams_per_second	3	3	4	1.000000	679478.910349	679478.910349	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.58pct_le_1.00pct
tquicperf	datagram	syscall	loopback	datagrams_per_second	2	2	3	1.000000	698090.621319	698090.621319	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.09pct_le_1.00pct
tquicperf	download	iouring	loopback	throughput_gbps	3	3	3	1.000000	6.551381	6.551381	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.35pct_le_1.00pct
tquicperf	download	syscall	loopback	throughput_gbps	1	1	2	1.000000	7.375862	7.375862	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-3.23pct_le_1.00pct
tquicperf	flow_control	iouring	loopback	throughput_gbps	5	5	5	1.000000	7.121116	7.121116	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.17pct_le_1.00pct
tquicperf	flow_control	syscall	loopback	throughput_gbps	3	3	4	1.000000	6.851569	6.851569	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.10pct_le_1.00pct
tquicperf	idle_footprint	iouring	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	768000.000000	768000.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
tquicperf	idle_footprint	syscall	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	1609728.000000	1609728.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
tquicperf	loss_recovery	iouring	loopback	throughput_gbps	2	2	3	1.000000	7.199421	7.199421	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.68pct_le_1.00pct
tquicperf	loss_recovery	syscall	loopback	throughput_gbps	2	2	2	1.000000	6.977824	6.977824	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.52pct_le_1.00pct
tquicperf	multistream_download	iouring	loopback	throughput_gbps	2	2	3	1.000000	6.391561	6.391561	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-7.29pct_le_1.00pct
tquicperf	multistream_download	syscall	loopback	throughput_gbps	2	2	2	1.000000	6.621615	6.621615	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.62pct_le_1.00pct
tquicperf	multistream_upload	iouring	loopback	throughput_gbps	2	2	3	1.000000	9.560485	9.560485	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.01pct_le_1.00pct
tquicperf	multistream_upload	syscall	loopback	throughput_gbps	3	3	4	1.000000	11.076759	11.076759	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.52pct_le_1.00pct
tquicperf	reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	85848.689903	85848.689903	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
tquicperf	reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	80289.822716	80289.822716	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
tquicperf	resumed_connect	iouring	loopback	connections_per_second	1	1	1	1.000000	3595.764093	3595.764093	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
tquicperf	resumed_connect	syscall	loopback	connections_per_second	1	1	1	1.000000	1946.524656	1946.524656	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
tquicperf	small_payload_pps	iouring	loopback	messages_per_second	7	7	7	1.000000	224657.240508	224657.240508	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.25pct_le_1.00pct
tquicperf	small_payload_pps	syscall	loopback	messages_per_second	5	6	6	1.000000	234363.776616	234045.363915	0.998641	0.990556	1.011913	1	ok	converged	incremental_improvement_0.14pct_le_1.00pct
tquicperf	stream_churn	iouring	loopback	streams_per_second	1	1	1	1.000000	97260.963097	97260.963097	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
tquicperf	stream_churn	syscall	loopback	streams_per_second	1	1	1	1.000000	93010.866055	93010.866055	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
tquicperf	upload	iouring	loopback	throughput_gbps	3	3	3	1.000000	9.589961	9.589961	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.47pct_le_1.00pct
tquicperf	upload	syscall	loopback	throughput_gbps	5	5	5	1.000000	10.979688	10.979688	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.44pct_le_1.00pct
tquicperf	zero_rtt_reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	86987.689349	86987.689349	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
tquicperf	zero_rtt_reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	111606.503752	111606.503752	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
xquicperf	bidi	iouring	loopback	throughput_gbps	2	2	3	1.000000	2.070016	2.070016	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.68pct_le_1.00pct
xquicperf	bidi	syscall	loopback	throughput_gbps	2	2	3	1.000000	2.399387	2.399387	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-11.36pct_le_1.00pct
xquicperf	close_reset_cleanup	iouring	loopback	streams_per_second	1	1	1	1.000000	70752.588349	70752.588349	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
xquicperf	close_reset_cleanup	syscall	loopback	streams_per_second	1	1	1	1.000000	45534.838121	45534.838121	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
xquicperf	connect	iouring	loopback	connections_per_second	17	17	17	1.000000	8548.171310	8548.171310	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.46pct_le_1.00pct
xquicperf	connect	syscall	loopback	connections_per_second	7	7	8	1.000000	3638.792338	3638.792338	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.00pct_le_1.00pct
xquicperf	datagram	iouring	loopback	datagrams_per_second	1	1	2	1.000000	122796.995986	122796.995986	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-62.88pct_le_1.00pct
xquicperf	datagram	syscall	loopback	datagrams_per_second	2	2	3	1.000000	204900.222421	204900.222421	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.51pct_le_1.00pct
xquicperf	download	iouring	loopback	throughput_gbps	3	3	4	1.000000	3.427508	3.427508	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.72pct_le_1.00pct
xquicperf	download	syscall	loopback	throughput_gbps	2	2	3	1.000000	4.577892	4.577892	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.31pct_le_1.00pct
xquicperf	flow_control	iouring	loopback	throughput_gbps	2	2	3	1.000000	3.549507	3.549507	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-5.80pct_le_1.00pct
xquicperf	flow_control	syscall	loopback	throughput_gbps	2	2	3	1.000000	3.628876	3.628876	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.43pct_le_1.00pct
xquicperf	idle_footprint	iouring	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	397312.000000	397312.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
xquicperf	idle_footprint	syscall	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	1218560.000000	1218560.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
xquicperf	loss_recovery	iouring	loopback	throughput_gbps	3	3	4	1.000000	3.560009	3.560009	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.25pct_le_1.00pct
xquicperf	loss_recovery	syscall	loopback	throughput_gbps	7	7	8	1.000000	3.871279	3.871279	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.71pct_le_1.00pct
xquicperf	multistream_download	iouring	loopback	throughput_gbps	2	2	3	1.000000	4.509473	4.509473	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-21.87pct_le_1.00pct
xquicperf	multistream_download	syscall	loopback	throughput_gbps	4	4	5	1.000000	7.280271	7.280271	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.06pct_le_1.00pct
xquicperf	multistream_upload	iouring	loopback	throughput_gbps	3	3	4	1.000000	1.457705	1.457705	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.05pct_le_1.00pct
xquicperf	multistream_upload	syscall	loopback	throughput_gbps	4	4	5	1.000000	3.187061	3.187061	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.36pct_le_1.00pct
xquicperf	reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	63648.484684	63648.484684	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
xquicperf	reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	49219.721131	49219.721131	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
xquicperf	resumed_connect	iouring	loopback	connections_per_second	1	1	1	1.000000	3021.818077	3021.818077	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
xquicperf	resumed_connect	syscall	loopback	connections_per_second	1	1	1	1.000000	1912.192404	1912.192404	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
xquicperf	small_payload_pps	iouring	loopback	messages_per_second	3	3	4	1.000000	57689.942096	57689.942096	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-3.94pct_le_1.00pct
xquicperf	small_payload_pps	syscall	loopback	messages_per_second	13	14	14	1.000000	49130.531415	48722.869325	0.991702	0.990239	0.992974	1	ok	converged	incremental_improvement_0.84pct_le_1.00pct
xquicperf	stream_churn	iouring	loopback	streams_per_second	1	1	1	1.000000	62500.866707	62500.866707	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
xquicperf	stream_churn	syscall	loopback	streams_per_second	1	1	1	1.000000	46107.312086	46107.312086	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
xquicperf	upload	iouring	loopback	throughput_gbps	1	1	2	1.000000	1.720495	1.720495	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-9.26pct_le_1.00pct
xquicperf	upload	syscall	loopback	throughput_gbps	3	3	4	1.000000	3.084984	3.084984	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-3.11pct_le_1.00pct
xquicperf	zero_rtt_reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	57489.030221	57489.030221	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
xquicperf	zero_rtt_reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	24694.267595	24694.267595	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
