binary	scenario	network	path_profile	adapter_features	congestion_controller	measurement_status	audit_status	publication_status	metric	selected_threads	mode	duration_ms	work_units	samples	blocks	p50	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p90	p99	p99_status	reason
noqperf	download	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	5.498447	5.492773	5.513962	0.003854	5.451288	5.409274	insufficient_order_stat_support	
noqperf	upload	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	2.862236	2.862236	2.866321	0.001427	2.828317	2.792605	insufficient_order_stat_support	
noqperf	upload	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	3.423858	3.422830	3.433040	0.002982	3.390146	3.339424	insufficient_order_stat_support	
noqperf	connect	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	noisy	inconclusive	connections_per_second	8	work		16	20	5	305.874992	302.661366	306.455811	0.012405	283.544102	262.462943	insufficient_order_stat_support	drift_-0.0538_gt_0.0300
noqperf	connect	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	noisy	inconclusive	connections_per_second	16	work		8	20	5	276.724679	267.618277	281.786335	0.051199	260.511024	255.612159	insufficient_order_stat_support	p50_ci_width_0.0512_gt_0.0500;drift_0.0426_gt_0.0300
noqperf	reqresp	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	requests_per_second	1	duration	2000		20	5	32764.500000	32764.500000	32764.500000	0.000000	32764.500000	32764.500000	insufficient_order_stat_support	
noqperf	reqresp	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	requests_per_second	1	duration	2000		20	5	32765.000000	32764.500000	32765.000000	0.000015	32764.500000	32764.500000	insufficient_order_stat_support	
noqperf	stream_churn	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	streams_per_second	2	duration	2000		20	5	44055.500000	43924.000000	44103.000000	0.004063	42808.450000	42737.890000	insufficient_order_stat_support	
noqperf	stream_churn	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	streams_per_second	1	duration	2000		20	5	32765.000000	32764.500000	32765.000000	0.000015	32764.500000	32764.500000	insufficient_order_stat_support	
noqperf	multistream_download	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	5.299551	5.226050	5.319930	0.017715	5.172574	5.163763	insufficient_order_stat_support	
noqperf	multistream_download	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	5.368531	5.329301	5.401505	0.013449	5.286578	5.271628	insufficient_order_stat_support	
noqperf	multistream_upload	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	8	duration	2000		20	5	0.767558	0.761266	0.771752	0.013662	0.758750	0.753276	insufficient_order_stat_support	
noqperf	multistream_upload	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	8	duration	2000		20	5	0.767558	0.767558	0.767558	0.000000	0.757806	0.749030	insufficient_order_stat_support	
noqperf	bidi	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	3.856375	3.837994	3.893363	0.014358	3.742712	3.703613	insufficient_order_stat_support	
noqperf	bidi	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	4.385600	4.291297	4.387766	0.021997	4.273511	4.214703	insufficient_order_stat_support	
noqperf	small_payload_pps	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	messages_per_second	2	duration	2000		20	5	44582.750000	44263.750000	45192.000000	0.020821	43484.050000	43249.690000	insufficient_order_stat_support	
noqperf	small_payload_pps	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	messages_per_second	1	duration	2000		20	5	32765.000000	32764.750000	32765.250000	0.000015	32764.500000	32764.500000	insufficient_order_stat_support	
noqperf	loss_recovery	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	5000		20	5	5.102222	5.085224	5.106462	0.004163	5.031483	5.020877	insufficient_order_stat_support	
noqperf	loss_recovery	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	5000		20	5	4.967051	4.959479	4.972971	0.002716	4.939889	4.897363	insufficient_order_stat_support	
noqperf	flow_control	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	4.225389	4.194485	4.256488	0.014674	4.156878	4.124253	insufficient_order_stat_support	
noqperf	flow_control	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	4.319797	4.298362	4.378222	0.018487	4.270710	4.220794	insufficient_order_stat_support	
noqperf	resumed_connect	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		2	20	5	14.431365	14.414941	14.471425	0.003914	14.394767	14.296903	insufficient_order_stat_support	
noqperf	resumed_connect	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		2	20	5	14.966822	14.914633	15.010525	0.006407	14.877989	14.807238	insufficient_order_stat_support	
noqperf	zero_rtt_reqresp	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	requests_per_second	1	duration	2000		20	5	32764.750000	32764.500000	32765.000000	0.000015	32764.500000	32764.500000	insufficient_order_stat_support	
noqperf	zero_rtt_reqresp	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	requests_per_second	1	duration	2000		20	5	32764.500000	32764.500000	32764.750000	0.000008	32764.500000	32764.500000	insufficient_order_stat_support	
noqperf	datagram	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	datagrams_per_second	4	duration	2000		20	5	2772331.000000	2764472.000000	2779425.000000	0.005394	2734675.500000	2720516.070000	insufficient_order_stat_support	
noqperf	datagram	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	datagrams_per_second	4	duration	2000		20	5	2642925.500000	2599772.500000	2660031.750000	0.022800	2563678.450000	2523965.635000	insufficient_order_stat_support	
noqperf	idle_footprint	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	noisy	inconclusive	server_rss_delta_bytes_per_connection	16	work			20	5	113920.000000	112896.000000	121856.000000	0.078652	130918.400000	132876.800000	insufficient_order_stat_support	p50_ci_width_0.0787_gt_0.0500;block_median_ratio_1.1410_gt_1.1000
noqperf	idle_footprint	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	noisy	inconclusive	server_rss_delta_bytes_per_connection	16	work			20	5	141696.000000	135936.000000	145280.000000	0.065944	152166.400000	154124.800000	insufficient_order_stat_support	p50_ci_width_0.0659_gt_0.0500;drift_0.0554_gt_0.0300
noqperf	close_reset_cleanup	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	streams_per_second	2	duration	2000		20	5	43988.250000	43763.000000	44379.000000	0.014004	43370.350000	42950.905000	insufficient_order_stat_support	
noqperf	close_reset_cleanup	iouring	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	streams_per_second	1	duration	2000		20	5	32764.500000	32764.500000	32765.000000	0.000015	32764.500000	32764.500000	insufficient_order_stat_support	
tquicperf	download	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	8.599656	8.534728	8.756929	0.025838	8.421730	8.378620	insufficient_order_stat_support	
tquicperf	download	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	throughput_gbps	1	duration	2000		20	5	8.871873	8.661126	9.090872	0.048439	8.349207	8.010520	insufficient_order_stat_support	p50_ci_width_0.0484_gt_0.0300
tquicperf	upload	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	2000		20	5	14.251444	14.113956	14.403446	0.020313	14.026603	13.871887	insufficient_order_stat_support	
tquicperf	upload	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	throughput_gbps	4	duration	2000		20	5	12.096529	12.093841	12.098478	0.000383	11.960718	11.851959	insufficient_order_stat_support	outliers_9
tquicperf	connect	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		8	20	5	300.440243	295.741520	303.038015	0.024286	281.594986	280.706581	insufficient_order_stat_support	
tquicperf	connect	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		8	20	5	274.999622	272.654096	276.981848	0.015737	270.273637	261.775633	insufficient_order_stat_support	
tquicperf	reqresp	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	155043.250000	154589.750000	156092.000000	0.009689	152706.550000	152640.445000	insufficient_order_stat_support	
tquicperf	reqresp	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	153124.000000	152921.750000	153382.750000	0.003011	151605.600000	149234.460000	insufficient_order_stat_support	
tquicperf	stream_churn	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	178272.000000	177570.000000	179464.000000	0.010624	175498.000000	174451.480000	insufficient_order_stat_support	
tquicperf	stream_churn	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	176678.000000	175702.250000	177986.000000	0.012926	173001.200000	172607.360000	insufficient_order_stat_support	
tquicperf	multistream_download	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	throughput_gbps	2	duration	2000		20	5	10.049245	9.808006	10.225691	0.041564	9.381189	8.770556	insufficient_order_stat_support	p50_ci_width_0.0416_gt_0.0300
tquicperf	multistream_download	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	throughput_gbps	1	duration	2000		20	5	8.555343	8.258861	8.800959	0.063364	8.202381	8.179928	insufficient_order_stat_support	p50_ci_width_0.0634_gt_0.0300
tquicperf	multistream_upload	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	14.157874	14.076084	14.210302	0.009480	13.240998	13.233826	insufficient_order_stat_support	
tquicperf	multistream_upload	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	12.769559	12.706644	12.807308	0.007883	12.470505	12.060176	insufficient_order_stat_support	
tquicperf	bidi	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	2000		20	5	11.223257	11.186209	11.400118	0.019059	10.869958	10.477372	insufficient_order_stat_support	
tquicperf	bidi	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	2000		20	5	10.280824	10.252402	10.351542	0.009643	9.834385	9.823060	insufficient_order_stat_support	
tquicperf	small_payload_pps	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	messages_per_second	16	duration	2000		20	5	176604.000000	175778.000000	178252.000000	0.014009	172126.400000	171082.760000	insufficient_order_stat_support	
tquicperf	small_payload_pps	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	messages_per_second	16	duration	2000		20	5	174458.500000	174124.000000	175082.000000	0.005491	169260.900000	168849.240000	insufficient_order_stat_support	
tquicperf	loss_recovery	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	5000		20	5	8.979878	8.919639	9.136350	0.024133	8.857012	8.798956	insufficient_order_stat_support	
tquicperf	loss_recovery	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	5000		20	5	8.791515	8.736829	8.914043	0.020157	8.627203	8.526719	insufficient_order_stat_support	
tquicperf	flow_control	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	2000		20	5	7.942835	7.913199	8.064395	0.019036	7.646547	7.401690	insufficient_order_stat_support	
tquicperf	flow_control	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	2000		20	5	8.102019	8.041287	8.110732	0.008571	7.698897	7.620310	insufficient_order_stat_support	
tquicperf	resumed_connect	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		8	20	5	215.799802	212.166775	218.659422	0.030086	210.215374	207.772807	insufficient_order_stat_support	
tquicperf	resumed_connect	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	connections_per_second	8	work		16	20	5	182.469992	174.414240	184.576944	0.055695	172.758989	169.292804	insufficient_order_stat_support	p50_ci_width_0.0557_gt_0.0500;drift_-0.0478_gt_0.0300
tquicperf	zero_rtt_reqresp	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	154448.000000	153446.000000	155044.750000	0.010351	151728.150000	150309.705000	insufficient_order_stat_support	
tquicperf	zero_rtt_reqresp	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	152698.000000	151977.500000	154381.000000	0.015740	150103.950000	149197.245000	insufficient_order_stat_support	
tquicperf	datagram	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	datagrams_per_second	2	duration	2000		20	5	887032.250000	882741.750000	888803.000000	0.006833	833949.500000	812362.325000	insufficient_order_stat_support	
tquicperf	datagram	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	datagrams_per_second	2	duration	2000		20	5	839445.500000	831998.250000	849091.500000	0.020363	811718.750000	774656.165000	insufficient_order_stat_support	
tquicperf	idle_footprint	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	server_rss_delta_bytes_per_connection	16	work			20	5	146560.000000	145664.000000	148736.000000	0.020961	161203.200000	164474.880000	insufficient_order_stat_support	block_median_ratio_1.1073_gt_1.1000
tquicperf	idle_footprint	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	server_rss_delta_bytes_per_connection	16	work			20	5	115072.000000	112128.000000	115840.000000	0.032258	120755.200000	125685.760000	insufficient_order_stat_support	drift_-0.0378_gt_0.0300
tquicperf	close_reset_cleanup	syscall	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	178364.000000	177908.000000	180940.000000	0.016999	176090.000000	175037.360000	insufficient_order_stat_support	
tquicperf	close_reset_cleanup	iouring	loopback	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	177026.000000	175472.000000	178664.000000	0.018031	173336.000000	172229.720000	insufficient_order_stat_support	
quiczigperf	download	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	noisy	inconclusive	throughput_gbps	1	duration	2000		20	5	10.375135	10.139730	10.531653	0.037775	9.976676	9.944590	insufficient_order_stat_support	p50_ci_width_0.0378_gt_0.0300
quiczigperf	download	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	10.462691	10.450108	10.499391	0.004710	10.237457	10.018137	insufficient_order_stat_support	
quiczigperf	upload	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	10.642417	10.604651	10.736370	0.012377	10.289457	10.110559	insufficient_order_stat_support	
quiczigperf	upload	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	10.639901	10.563355	10.735321	0.016162	10.360855	9.950697	insufficient_order_stat_support	
quiczigperf	connect	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	connections_per_second	8	work		16	20	5	286.083448	279.875498	286.083448	0.021700	265.024785	249.259545	insufficient_order_stat_support	
quiczigperf	connect	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		8	20	5	266.934016	263.528233	269.840933	0.023649	254.842411	248.726416	insufficient_order_stat_support	
quiczigperf	reqresp	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	requests_per_second	4	duration	2000		20	5	3704.000000	3698.750000	3719.000000	0.005467	3663.450000	3648.825000	insufficient_order_stat_support	
quiczigperf	reqresp	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	requests_per_second	4	duration	2000		20	5	3715.500000	3712.500000	3720.250000	0.002086	3698.500000	3696.475000	insufficient_order_stat_support	
quiczigperf	stream_churn	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	streams_per_second	4	duration	2000		20	5	3869.000000	3857.500000	3887.250000	0.007689	3820.250000	3782.765000	insufficient_order_stat_support	
quiczigperf	stream_churn	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	streams_per_second	4	duration	2000		20	5	3894.250000	3867.750000	3904.000000	0.009309	3848.550000	3827.895000	insufficient_order_stat_support	
quiczigperf	multistream_download	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	3.166176	3.129999	3.175613	0.014406	3.117101	3.085393	insufficient_order_stat_support	
quiczigperf	multistream_download	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	3.167224	3.152019	3.170370	0.005794	3.124651	3.118611	insufficient_order_stat_support	
quiczigperf	multistream_upload	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	2000		20	5	9.392095	9.348579	9.418310	0.007424	9.328657	9.297608	insufficient_order_stat_support	
quiczigperf	multistream_upload	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	2000		20	5	8.976335	8.906605	8.996258	0.009988	8.874308	8.830237	insufficient_order_stat_support	
