binary	scenario	network	path_profile	client_threads	metric	mode	duration_ms	work_units	samples	blocks	p50	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	p90	p99	p99_status	block_median_ratio	drift_relative	outlier_count	measurement_status	audit_status	publication_status	reason
quiczigperf	upload	syscall	loopback	1	throughput_gbps	duration	2000		20	5	10.642417	10.604651	10.736370	0.012377	10.412779	10.935180	1.050169	10.289457	10.110559	insufficient_order_stat_support	1.031712	-0.013280	0	complete	tail_insufficient	publishable	
quiczigperf	upload	iouring	loopback	1	throughput_gbps	duration	2000		20	5	10.639901	10.563355	10.735321	0.016162	10.413411	10.866813	1.043540	10.360855	9.950697	insufficient_order_stat_support	1.024912	0.000398	0	complete	tail_insufficient	publishable	
quiczigperf	connect	syscall	loopback	8	connections_per_second	work		16	20	5	286.083448	279.875498	286.083448	0.021700	271.751607	296.267363	1.090214	265.024785	249.259545	insufficient_order_stat_support	1.026214	-0.005466	0	complete	tail_insufficient	publishable	
quiczigperf	connect	iouring	loopback	16	connections_per_second	work		8	20	5	266.934016	263.528233	269.840933	0.023649	260.603175	278.190703	1.067488	254.842411	248.726416	insufficient_order_stat_support	1.030451	-0.017016	0	complete	tail_insufficient	publishable	
quiczigperf	reqresp	syscall	loopback	4	requests_per_second	duration	2000		20	5	3704.000000	3698.750000	3719.000000	0.005467	3686.800000	3733.200000	1.012585	3663.450000	3648.825000	insufficient_order_stat_support	1.006425	-0.000574	0	complete	tail_insufficient	publishable	
quiczigperf	reqresp	iouring	loopback	4	requests_per_second	duration	2000		20	5	3715.500000	3712.500000	3720.250000	0.002086	3703.000000	3750.500000	1.012827	3698.500000	3696.475000	insufficient_order_stat_support	1.005253	0.002556	0	complete	tail_insufficient	publishable	
quiczigperf	stream_churn	syscall	loopback	4	streams_per_second	duration	2000		20	5	3869.000000	3857.500000	3887.250000	0.007689	3824.600000	3889.700000	1.017021	3820.250000	3782.765000	insufficient_order_stat_support	1.013267	-0.002197	0	complete	tail_insufficient	publishable	
quiczigperf	stream_churn	iouring	loopback	4	streams_per_second	duration	2000		20	5	3894.250000	3867.750000	3904.000000	0.009309	3854.900000	3919.500000	1.016758	3848.550000	3827.895000	insufficient_order_stat_support	1.010536	-0.002381	0	complete	tail_insufficient	publishable	
quiczigperf	multistream_download	syscall	loopback	1	throughput_gbps	duration	2000		20	5	3.166176	3.129999	3.175613	0.014406	3.129370	3.183687	1.017357	3.117101	3.085393	insufficient_order_stat_support	1.016952	-0.005158	0	complete	tail_insufficient	publishable	
quiczigperf	multistream_download	iouring	loopback	1	throughput_gbps	duration	2000		20	5	3.167224	3.152019	3.170370	0.005794	3.138179	3.177185	1.012430	3.124651	3.118611	insufficient_order_stat_support	1.010191	0.003075	0	complete	tail_insufficient	publishable	
quiczigperf	multistream_upload	syscall	loopback	4	throughput_gbps	duration	2000		20	5	9.392095	9.348579	9.418310	0.007424	9.340295	9.431312	1.009745	9.328657	9.297608	insufficient_order_stat_support	1.010220	-0.000808	0	complete	tail_insufficient	publishable	
quiczigperf	multistream_upload	iouring	loopback	4	throughput_gbps	duration	2000		20	5	8.976335	8.906605	8.996258	0.009988	8.896119	9.016076	1.013484	8.874308	8.830237	insufficient_order_stat_support	1.017964	-0.007002	0	complete	tail_insufficient	publishable	
quiczigperf	bidi	syscall	loopback	1	throughput_gbps	duration	2000		20	5	5.286396	5.239734	5.306843	0.012695	5.234701	5.317582	1.015833	5.201204	5.150614	insufficient_order_stat_support	1.018002	-0.007784	0	complete	tail_insufficient	publishable	
quiczigperf	bidi	iouring	loopback	1	throughput_gbps	duration	2000		20	5	5.274862	5.257650	5.311262	0.010164	5.242059	5.333344	1.017414	5.224972	5.173066	insufficient_order_stat_support	1.014273	0.005399	0	complete	tail_insufficient	publishable	
quiczigperf	small_payload_pps	syscall	loopback	8	messages_per_second	duration	2000		20	5	3936.000000	3931.500000	3962.000000	0.007749	3921.600000	3966.000000	1.011322	3903.600000	3881.370000	insufficient_order_stat_support	1.009348	-0.003733	0	complete	tail_insufficient	publishable	
quiczigperf	small_payload_pps	iouring	loopback	8	messages_per_second	duration	2000		20	5	3938.000000	3936.000000	3962.750000	0.006793	3933.000000	3968.000000	1.008899	3931.150000	3906.850000	insufficient_order_stat_support	1.011120	-0.001548	0	complete	tail_insufficient	publishable	
quiczigperf	loss_recovery	syscall	loopback	1	throughput_gbps	duration	5000		20	5	9.393958	8.797989	9.909551	0.118327	8.457600	9.933053	1.174453	8.367640	8.262901	insufficient_order_stat_support	1.149881	-0.050097	0	complete	noisy	inconclusive	p50_ci_width_0.1183_gt_0.0800;p80_p20_1.1745_gt_1.1500;block_median_ratio_1.1499_gt_1.1000;drift_-0.0501_gt_0.0300
quiczigperf	loss_recovery	iouring	loopback	1	throughput_gbps	duration	5000		20	5	9.628566	9.453554	9.758188	0.031639	9.456132	9.785732	1.034856	9.433700	9.154927	insufficient_order_stat_support	1.037914	0.002950	0	complete	tail_insufficient	publishable	
quiczigperf	flow_control	syscall	loopback	2	throughput_gbps	duration	2000		20	5	8.470081	8.373008	8.635894	0.031037	8.284317	8.742762	1.055339	8.155843	8.100967	insufficient_order_stat_support	1.043178	0.011732	0	complete	tail_insufficient	publishable	
quiczigperf	flow_control	iouring	loopback	2	throughput_gbps	duration	2000		20	5	8.434462	8.359397	8.674730	0.037386	8.257139	8.735968	1.057990	8.237277	8.174953	insufficient_order_stat_support	1.042958	0.011580	0	complete	tail_insufficient	publishable	
quiczigperf	resumed_connect	syscall	loopback	16	connections_per_second	work		2	20	5	14.110829	14.021666	14.284508	0.018627	14.016319	14.395003	1.027017	13.969395	13.784002	insufficient_order_stat_support	1.024762	0.007122	0	complete	tail_insufficient	publishable	
quiczigperf	resumed_connect	iouring	loopback	16	connections_per_second	work		2	20	5	14.581590	14.492413	14.852339	0.024684	14.484515	14.866052	1.026341	14.425841	14.089199	insufficient_order_stat_support	1.025797	0.014140	0	complete	tail_insufficient	publishable	
quiczigperf	zero_rtt_reqresp	syscall	loopback	4	requests_per_second	duration	2000		20	5	3663.750000	3653.500000	3671.500000	0.004913	3647.400000	3681.100000	1.009239	3636.100000	3618.730000	insufficient_order_stat_support	1.005889	0.001366	0	complete	tail_insufficient	publishable	
quiczigperf	zero_rtt_reqresp	iouring	loopback	4	requests_per_second	duration	2000		20	5	3666.500000	3652.500000	3676.000000	0.006409	3653.700000	3685.900000	1.008813	3647.600000	3643.595000	insufficient_order_stat_support	1.009523	0.000341	0	complete	tail_insufficient	publishable	
quiczigperf	datagram	syscall	loopback	2	datagrams_per_second	duration	2000		20	5	3553603.000000	3475111.000000	3633353.500000	0.044530	3442595.200000	3719183.800000	1.080343	3418734.150000	3403750.230000	insufficient_order_stat_support	1.052068	-0.019899	0	complete	tail_insufficient	publishable	
quiczigperf	datagram	iouring	loopback	2	datagrams_per_second	duration	2000		20	5	3459619.750000	3454390.500000	3486540.000000	0.009293	3422746.100000	3535736.200000	1.033012	3367573.050000	3339850.575000	insufficient_order_stat_support	1.030800	-0.008337	0	complete	tail_insufficient	publishable	
quiczigperf	idle_footprint	syscall	loopback	16	server_rss_delta_bytes_per_connection	work			20	5	464384.000000	461312.000000	464640.000000	0.007166	444416.000000	464640.000000	1.045507	464665.600000	464896.000000	insufficient_order_stat_support	1.025996	-0.022314	6	complete	noisy	inconclusive	outliers_6
quiczigperf	idle_footprint	iouring	loopback	16	server_rss_delta_bytes_per_connection	work			20	5	470144.000000	451456.000000	470784.000000	0.041111	451174.400000	471808.000000	1.045733	472064.000000	472064.000000	insufficient_order_stat_support	1.045416	0.030873	0	complete	noisy	inconclusive	drift_0.0309_gt_0.0300
quiczigperf	close_reset_cleanup	syscall	loopback	4	streams_per_second	duration	2000		20	5	3835.000000	3827.500000	3874.500000	0.012256	3821.800000	3876.600000	1.014339	3794.150000	3786.095000	insufficient_order_stat_support	1.014325	0.007290	0	complete	tail_insufficient	publishable	
quiczigperf	close_reset_cleanup	iouring	loopback	8	streams_per_second	duration	2000		20	5	3936.000000	3936.000000	3945.000000	0.002287	3932.400000	3968.000000	1.009053	3928.000000	3924.760000	insufficient_order_stat_support	1.004702	0.000571	0	complete	tail_insufficient	publishable	
mvfstperf	download	syscall	loopback	1	throughput_gbps	duration	2000		20	5	7.482661	7.384413	7.520706	0.018214	7.177055	7.640208	1.064532	6.852759	6.795569	insufficient_order_stat_support	1.032718	0.003784	0	complete	tail_insufficient	publishable	
mvfstperf	download	iouring	loopback	2	throughput_gbps	duration	2000		20	5	7.586037	7.535158	7.657819	0.016169	7.276908	7.704326	1.058736	6.849298	6.735466	insufficient_order_stat_support	1.036941	-0.009183	0	complete	tail_insufficient	publishable	
mvfstperf	upload	syscall	loopback	8	throughput_gbps	duration	2000		20	5	8.247589	8.217685	8.269209	0.006247	8.196748	8.301220	1.012746	8.115492	8.087827	insufficient_order_stat_support	1.008633	0.000603	0	complete	tail_insufficient	publishable	
mvfstperf	upload	iouring	loopback	8	throughput_gbps	duration	2000		20	5	7.770770	7.633270	7.889455	0.032968	6.955958	8.045091	1.156576	6.831885	6.326801	insufficient_order_stat_support	1.083430	0.013608	0	complete	noisy	inconclusive	p50_ci_width_0.0330_gt_0.0300;p80_p20_1.1566_gt_1.1500
mvfstperf	connect	syscall	loopback	16	connections_per_second	work		8	20	5	261.264648	254.764925	263.415835	0.033112	248.475416	270.860271	1.090089	242.791992	241.022794	insufficient_order_stat_support	1.062772	0.027655	0	complete	tail_insufficient	publishable	
mvfstperf	connect	iouring	loopback	16	connections_per_second	work		8	20	5	254.387263	244.896998	254.814931	0.038988	244.230665	261.134799	1.069214	241.868505	238.530125	insufficient_order_stat_support	1.062985	0.036379	0	complete	noisy	inconclusive	drift_0.0364_gt_0.0300
mvfstperf	reqresp	syscall	loopback	16	requests_per_second	duration	2000		20	5	11070.250000	10967.500000	11097.750000	0.011766	10954.000000	11182.400000	1.020851	10944.000000	10840.320000	insufficient_order_stat_support	1.015873	-0.006128	0	complete	tail_insufficient	publishable	
mvfstperf	reqresp	iouring	loopback	16	requests_per_second	duration	2000		20	5	10708.750000	10624.000000	10799.500000	0.016388	10320.400000	10822.100000	1.048612	9855.650000	9850.880000	insufficient_order_stat_support	1.051994	0.013402	0	complete	tail_insufficient	publishable	
mvfstperf	stream_churn	syscall	loopback	16	streams_per_second	duration	2000		20	5	11067.000000	11008.000000	11088.000000	0.007229	10944.400000	11134.400000	1.017360	10895.300000	10768.220000	insufficient_order_stat_support	1.010204	-0.003284	0	complete	tail_insufficient	publishable	
mvfstperf	stream_churn	iouring	loopback	16	streams_per_second	duration	2000		20	5	10824.750000	10286.750000	10880.000000	0.054805	10167.200000	11018.500000	1.083730	9920.000000	9816.320000	insufficient_order_stat_support	1.098023	0.045391	0	complete	noisy	inconclusive	p50_ci_width_0.0548_gt_0.0500;drift_0.0454_gt_0.0300
mvfstperf	multistream_download	syscall	loopback	4	throughput_gbps	duration	2000		20	5	6.120225	6.091048	6.131422	0.006597	6.030520	6.203785	1.028731	6.005665	5.795538	insufficient_order_stat_support	1.013100	0.012265	0	complete	tail_insufficient	publishable	
mvfstperf	multistream_download	iouring	loopback	16	throughput_gbps	duration	2000		20	5	5.956594	5.880505	5.999353	0.019952	5.865773	6.016843	1.025755	5.859155	5.797936	insufficient_order_stat_support	1.026616	-0.007289	0	complete	tail_insufficient	publishable	
mvfstperf	multistream_upload	syscall	loopback	16	throughput_gbps	duration	2000		20	5	7.879000	7.858028	7.902069	0.005590	7.801406	8.002732	1.025806	7.769529	7.513498	insufficient_order_stat_support	1.020206	-0.003593	0	complete	tail_insufficient	publishable	
mvfstperf	multistream_upload	iouring	loopback	16	throughput_gbps	duration	2000		20	5	6.927417	6.878659	6.947340	0.009914	6.848459	6.996099	1.021558	6.844265	6.823126	insufficient_order_stat_support	1.012733	-0.001174	0	complete	tail_insufficient	publishable	
mvfstperf	bidi	syscall	loopback	4	throughput_gbps	duration	2000		20	5	7.406184	7.346323	7.432444	0.011628	7.333093	7.476985	1.019622	7.293494	7.250476	insufficient_order_stat_support	1.015648	0.002703	0	complete	tail_insufficient	publishable	
mvfstperf	bidi	iouring	loopback	4	throughput_gbps	duration	2000		20	5	7.191818	7.165968	7.214294	0.006720	7.126242	7.258508	1.018560	7.093658	7.042311	insufficient_order_stat_support	1.015736	-0.011357	0	complete	tail_insufficient	publishable	
mvfstperf	small_payload_pps	syscall	loopback	16	messages_per_second	duration	2000		20	5	11136.000000	10979.500000	11205.000000	0.020250	10972.400000	11213.200000	1.021946	10878.950000	10836.290000	insufficient_order_stat_support	1.028148	0.000372	0	complete	tail_insufficient	publishable	
mvfstperf	small_payload_pps	iouring	loopback	16	messages_per_second	duration	2000		20	5	10656.000000	10368.000000	10840.000000	0.044294	10291.200000	10846.800000	1.053988	9974.800000	9759.160000	insufficient_order_stat_support	1.050697	0.001927	0	complete	tail_insufficient	publishable	
mvfstperf	loss_recovery	syscall	loopback	16	throughput_gbps	duration	5000		20	5	7.425966	7.356535	7.581282	0.030265	7.276463	7.657061	1.052305	7.190903	7.077180	insufficient_order_stat_support	1.037431	0.013262	0	complete	tail_insufficient	publishable	
mvfstperf	loss_recovery	iouring	loopback	16	throughput_gbps	duration	5000		20	5	7.502546	7.453200	7.532426	0.010560	7.315117	7.579384	1.036126	7.274382	7.064860	insufficient_order_stat_support	1.015269	0.001508	0	complete	tail_insufficient	publishable	
mvfstperf	flow_control	syscall	loopback	2	throughput_gbps	duration	2000		20	5	6.659187	6.578121	6.701678	0.018554	6.320062	6.779116	1.072634	6.015487	5.874874	insufficient_order_stat_support	1.033890	-0.006750	0	complete	tail_insufficient	publishable	
mvfstperf	flow_control	iouring	loopback	4	throughput_gbps	duration	2000		20	5	6.652826	6.594458	6.720717	0.018978	6.282018	6.768555	1.077449	6.022670	5.971402	insufficient_order_stat_support	1.021507	-0.003511	0	complete	tail_insufficient	publishable	
mvfstperf	resumed_connect	syscall	loopback	4	connections_per_second	work		32	20	5	289.168104	265.343968	310.817464	0.157256	264.370287	308.366659	1.166420	259.251586	248.098066	insufficient_order_stat_support	1.226971	-0.066563	0	complete	noisy	inconclusive	p50_ci_width_0.1573_gt_0.0500;p80_p20_1.1664_gt_1.1500;block_median_ratio_1.2270_gt_1.1000;drift_-0.0666_gt_0.0300
mvfstperf	resumed_connect	iouring	loopback	2	connections_per_second	work		64	20	5	264.268143	260.707337	267.331047	0.025064	257.936699	271.234310	1.051554	254.987368	253.917717	insufficient_order_stat_support	1.053159	-0.013228	0	complete	tail_insufficient	publishable	
mvfstperf	zero_rtt_reqresp	syscall	loopback	16	requests_per_second	duration	2000		20	5	10880.000000	10877.750000	10885.250000	0.000689	10741.300000	10948.800000	1.019318	10694.600000	10585.610000	insufficient_order_stat_support	1.011961	-0.004664	0	complete	tail_insufficient	publishable	
mvfstperf	zero_rtt_reqresp	iouring	loopback	16	requests_per_second	duration	2000		20	5	10527.000000	10498.000000	10529.250000	0.002969	10236.800000	10624.000000	1.037824	10129.700000	9626.600000	insufficient_order_stat_support	1.015308	0.000963	0	complete	tail_insufficient	publishable	
mvfstperf	datagram	syscall	loopback	16	datagrams_per_second	duration	2000		20	5	74796.500000	71161.750000	77107.750000	0.079496	65114.000000	80716.600000	1.239620	61151.150000	51604.940000	insufficient_order_stat_support	1.098987	0.090880	0	complete	noisy	inconclusive	p50_ci_width_0.0795_gt_0.0500;p80_p20_1.2396_gt_1.1500;drift_0.0909_gt_0.0300
mvfstperf	datagram	iouring	loopback	1	datagrams_per_second	duration	2000		20	5	379325.750000	378570.500000	381891.000000	0.008754	370076.900000	391447.700000	1.057747	328096.500000	18504.735000	insufficient_order_stat_support	1.025697	-0.014970	2	complete	noisy	inconclusive	outliers_2
mvfstperf	idle_footprint	syscall	loopback	16	server_rss_delta_bytes_per_connection	work			20	5	278528.000000	275712.000000	285184.000000	0.034007	272128.000000	285952.000000	1.050800	288051.200000	289134.080000	insufficient_order_stat_support	1.037209	-0.014393	0	complete	tail_insufficient	publishable	
mvfstperf	idle_footprint	iouring	loopback	16	server_rss_delta_bytes_per_connection	work			20	5	235520.000000	234112.000000	239872.000000	0.024457	232652.800000	241664.000000	1.038732	245862.400000	248028.160000	insufficient_order_stat_support	1.026244	0.021579	0	complete	tail_insufficient	publishable	
mvfstperf	close_reset_cleanup	syscall	loopback	16	streams_per_second	duration	2000		20	5	11022.000000	11008.000000	11072.000000	0.005807	11001.700000	11137.600000	1.012353	10944.000000	10840.320000	insufficient_order_stat_support	1.010402	0.003740	0	complete	tail_insufficient	publishable	
mvfstperf	close_reset_cleanup	iouring	loopback	16	streams_per_second	duration	2000		20	5	10798.250000	10473.750000	10944.000000	0.043549	10409.200000	10986.000000	1.055413	10099.200000	9880.320000	insufficient_order_stat_support	1.072863	-0.017904	0	complete	tail_insufficient	publishable	
ngtcp2perf	download	syscall	loopback	1	throughput_gbps	duration	2000		20	5	18.227434	17.413756	18.820913	0.077200	16.996565	18.928185	1.113648	16.844955	16.296638	insufficient_order_stat_support	1.121802	0.044446	0	complete	noisy	inconclusive	p50_ci_width_0.0772_gt_0.0300;block_median_ratio_1.1218_gt_1.1000;drift_0.0444_gt_0.0300
ngtcp2perf	download	iouring	loopback	4	throughput_gbps	duration	2000		20	5	16.719807	16.354756	16.980649	0.037434	16.309646	17.329318	1.062520	16.023303	15.807672	insufficient_order_stat_support	1.055829	-0.017877	0	complete	noisy	inconclusive	p50_ci_width_0.0374_gt_0.0300
ngtcp2perf	upload	syscall	loopback	2	throughput_gbps	duration	2000		20	5	31.047352	30.509954	31.154459	0.020759	29.331738	31.355699	1.069002	27.761202	27.220813	insufficient_order_stat_support	1.039782	-0.004184	0	complete	tail_insufficient	publishable	
ngtcp2perf	upload	iouring	loopback	2	throughput_gbps	duration	2000		20	5	22.269845	22.042885	22.316019	0.012265	21.243194	22.686447	1.067940	20.210064	19.955098	insufficient_order_stat_support	1.012875	-0.010992	0	complete	tail_insufficient	publishable	
ngtcp2perf	connect	syscall	loopback	16	connections_per_second	work		8	20	5	112.772161	112.495919	114.307739	0.016066	111.919552	114.851598	1.026198	111.507638	108.625817	insufficient_order_stat_support	1.018499	0.002348	0	complete	tail_insufficient	publishable	
ngtcp2perf	connect	iouring	loopback	16	connections_per_second	work		8	20	5	115.897967	111.389530	119.079215	0.066349	111.280669	119.385372	1.072831	110.075749	106.059865	insufficient_order_stat_support	1.088451	-0.045369	0	complete	noisy	inconclusive	p50_ci_width_0.0663_gt_0.0500;drift_-0.0454_gt_0.0300
ngtcp2perf	reqresp	syscall	loopback	16	requests_per_second	duration	2000		20	5	51386.000000	50672.500000	52555.000000	0.036634	50421.600000	52634.400000	1.043886	50134.800000	49229.220000	insufficient_order_stat_support	1.046591	-0.013648	0	complete	tail_insufficient	publishable	
ngtcp2perf	reqresp	iouring	loopback	16	requests_per_second	duration	2000		20	5	44244.500000	44011.000000	44586.000000	0.012996	43378.300000	44887.000000	1.034780	43102.550000	42546.260000	insufficient_order_stat_support	1.019860	-0.012695	0	complete	tail_insufficient	publishable	
ngtcp2perf	stream_churn	syscall	loopback	16	streams_per_second	duration	2000		20	5	52478.250000	52158.000000	53048.000000	0.016959	51561.700000	53072.000000	1.029291	50793.200000	50258.690000	insufficient_order_stat_support	1.019071	-0.006138	0	complete	tail_insufficient	publishable	
ngtcp2perf	stream_churn	iouring	loopback	16	streams_per_second	duration	2000		20	5	42407.250000	42271.500000	42655.750000	0.009061	41954.900000	42828.800000	1.020830	41823.300000	41008.395000	insufficient_order_stat_support	1.011704	-0.006489	0	complete	tail_insufficient	publishable	
ngtcp2perf	multistream_download	syscall	loopback	1	throughput_gbps	duration	2000		20	5	16.459255	16.208107	16.728337	0.031607	15.898892	17.364411	1.092177	15.730946	15.645561	insufficient_order_stat_support	1.036897	-0.005555	0	complete	noisy	inconclusive	p50_ci_width_0.0316_gt_0.0300
ngtcp2perf	multistream_download	iouring	loopback	4	throughput_gbps	duration	2000		20	5	16.581695	16.453040	16.746833	0.017718	16.111621	16.907648	1.049407	15.733874	15.309832	insufficient_order_stat_support	1.049067	-0.019131	0	complete	tail_insufficient	publishable	
ngtcp2perf	multistream_upload	syscall	loopback	4	throughput_gbps	duration	2000		20	5	24.815739	24.688039	25.035587	0.014005	24.120790	25.135400	1.042064	23.325685	23.125661	insufficient_order_stat_support	1.022063	-0.011772	0	complete	tail_insufficient	publishable	
ngtcp2perf	multistream_upload	iouring	loopback	2	throughput_gbps	duration	2000		20	5	18.761039	18.607577	18.780655	0.009225	18.466832	19.041740	1.031132	18.368515	18.225947	insufficient_order_stat_support	1.013021	-0.009525	0	complete	tail_insufficient	publishable	
ngtcp2perf	bidi	syscall	loopback	4	throughput_gbps	duration	2000		20	5	20.503228	20.354352	20.761858	0.019875	19.811557	21.210345	1.070605	19.430063	18.393667	insufficient_order_stat_support	1.026983	-0.011987	0	complete	tail_insufficient	publishable	
ngtcp2perf	bidi	iouring	loopback	4	throughput_gbps	duration	2000		20	5	18.633702	18.579065	18.943213	0.019542	18.435862	19.433382	1.054108	17.931960	17.768645	insufficient_order_stat_support	1.022809	0.011849	0	complete	tail_insufficient	publishable	
ngtcp2perf	small_payload_pps	syscall	loopback	16	messages_per_second	duration	2000		20	5	52724.250000	52542.250000	53282.000000	0.014031	52317.600000	53308.000000	1.018931	51915.600000	50390.640000	insufficient_order_stat_support	1.016237	0.001824	0	complete	tail_insufficient	publishable	
ngtcp2perf	small_payload_pps	iouring	loopback	16	messages_per_second	duration	2000		20	5	42998.000000	42743.250000	43266.750000	0.012175	42253.200000	43295.700000	1.024673	41952.700000	41631.895000	insufficient_order_stat_support	1.016066	-0.007943	0	complete	tail_insufficient	publishable	
ngtcp2perf	loss_recovery	syscall	loopback	2	throughput_gbps	duration	5000		20	5	17.378521	17.126065	17.561864	0.025077	16.795031	17.759650	1.057435	16.687061	16.447522	insufficient_order_stat_support	1.041087	0.017442	0	complete	tail_insufficient	publishable	
ngtcp2perf	loss_recovery	iouring	loopback	8	throughput_gbps	duration	5000		20	5	16.691094	16.610277	16.793551	0.010980	16.405087	16.895949	1.029921	16.208007	15.880944	insufficient_order_stat_support	1.020502	-0.003717	0	complete	tail_insufficient	publishable	
ngtcp2perf	flow_control	syscall	loopback	4	throughput_gbps	duration	2000		20	5	15.600013	15.389316	15.749984	0.023120	14.975614	16.053852	1.072000	14.319036	13.983757	insufficient_order_stat_support	1.051275	0.015167	0	complete	tail_insufficient	publishable	
ngtcp2perf	flow_control	iouring	loopback	8	throughput_gbps	duration	2000		20	5	14.794552	14.760108	14.835775	0.005115	14.289066	15.136109	1.059279	14.109063	13.662592	insufficient_order_stat_support	1.024702	-0.001040	0	complete	tail_insufficient	publishable	
ngtcp2perf	resumed_connect	syscall	loopback	16	connections_per_second	work		8	20	5	112.242537	111.628646	112.606183	0.008709	110.751196	114.597535	1.034730	108.783168	108.402727	insufficient_order_stat_support	1.019952	0.003345	0	complete	tail_insufficient	publishable	
ngtcp2perf	resumed_connect	iouring	loopback	16	connections_per_second	work		8	20	5	113.838521	112.860092	114.607242	0.015348	111.088896	115.279061	1.037719	108.830682	107.675026	insufficient_order_stat_support	1.018852	-0.017665	0	complete	tail_insufficient	publishable	
ngtcp2perf	zero_rtt_reqresp	syscall	loopback	16	requests_per_second	duration	2000		20	5	45569.250000	45349.500000	45640.250000	0.006380	44959.400000	45738.400000	1.017327	44301.150000	43771.320000	insufficient_order_stat_support	1.009306	0.005116	0	complete	tail_insufficient	publishable	
ngtcp2perf	zero_rtt_reqresp	iouring	loopback	16	requests_per_second	duration	2000		20	5	41830.750000	41701.500000	41939.000000	0.005678	41042.800000	42518.600000	1.035958	40053.050000	39995.630000	insufficient_order_stat_support	1.017218	-0.010009	0	complete	tail_insufficient	publishable	
ngtcp2perf	datagram	syscall	loopback	4	datagrams_per_second	duration	2000		20	5	1498893.250000	1483381.750000	1508890.250000	0.017018	1356633.200000	1519980.100000	1.120406	1345201.700000	1316809.265000	insufficient_order_stat_support	1.032059	-0.004305	0	complete	tail_insufficient	publishable	
ngtcp2perf	datagram	iouring	loopback	1	datagrams_per_second	duration	2000		20	5	1369468.250000	1334440.750000	1408435.750000	0.054032	1325091.100000	1426883.000000	1.076819	1315466.350000	1288234.240000	insufficient_order_stat_support	1.092646	-0.036266	0	complete	noisy	inconclusive	p50_ci_width_0.0540_gt_0.0500;drift_-0.0363_gt_0.0300
ngtcp2perf	idle_footprint	syscall	loopback	16	server_rss_delta_bytes_per_connection	work			20	5	110336.000000	105600.000000	113408.000000	0.070766	105062.400000	118630.400000	1.129142	120883.200000	121966.080000	insufficient_order_stat_support	1.117139	0.019678	0	complete	noisy	inconclusive	p50_ci_width_0.0708_gt_0.0500;block_median_ratio_1.1171_gt_1.1000
ngtcp2perf	idle_footprint	iouring	loopback	16	server_rss_delta_bytes_per_connection	work			20	5	76544.000000	75520.000000	78080.000000	0.033445	74905.600000	78643.200000	1.049897	86092.800000	88028.160000	insufficient_order_stat_support	1.071307	0.026072	0	complete	tail_insufficient	publishable	
ngtcp2perf	close_reset_cleanup	syscall	loopback	16	streams_per_second	duration	2000		20	5	52912.000000	52524.000000	53302.000000	0.014704	52278.400000	53476.000000	1.022908	50078.450000	49895.615000	insufficient_order_stat_support	1.020580	-0.010489	0	complete	tail_insufficient	publishable	
ngtcp2perf	close_reset_cleanup	iouring	loopback	16	streams_per_second	duration	2000		20	5	42285.000000	42175.750000	42374.000000	0.004688	41522.700000	42441.700000	1.022132	41115.850000	40862.275000	insufficient_order_stat_support	1.012084	-0.003738	0	complete	tail_insufficient	publishable	
