run_order	binary	scenario	network	path_profile	threads	status	reason	metric	samples	p50	out_dir
1377	noqperf	connect	iouring	loopback	4	ok		connections_per_second	3	2619.668075	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01377t4-noqperf-connect-iouring-loopback
1378	noqperf	connect	iouring	loopback	8	ok		connections_per_second	3	3445.552094	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01378t8-noqperf-connect-iouring-loopback
1379	noqperf	connect	iouring	loopback	16	ok		connections_per_second	3	3856.651169	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01379t16-noqperf-connect-iouring-loopback
1381	noqperf	reqresp	syscall	loopback	1	ok		requests_per_second	3	43612.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01381t1-noqperf-reqresp-syscall-loopback
1382	noqperf	reqresp	syscall	loopback	2	ok		requests_per_second	3	43768.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01382t2-noqperf-reqresp-syscall-loopback
1383	noqperf	reqresp	syscall	loopback	4	ok		requests_per_second	3	39445.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01383t4-noqperf-reqresp-syscall-loopback
1384	noqperf	reqresp	syscall	loopback	8	ok		requests_per_second	3	29239.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01384t8-noqperf-reqresp-syscall-loopback
1385	noqperf	reqresp	syscall	loopback	16	ok		requests_per_second	3	21526.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01385t16-noqperf-reqresp-syscall-loopback
1387	noqperf	reqresp	iouring	loopback	1	ok		requests_per_second	3	44961.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01387t1-noqperf-reqresp-iouring-loopback
1388	noqperf	reqresp	iouring	loopback	2	ok		requests_per_second	3	43606.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01388t2-noqperf-reqresp-iouring-loopback
1389	noqperf	reqresp	iouring	loopback	4	ok		requests_per_second	3	38802.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01389t4-noqperf-reqresp-iouring-loopback
1390	noqperf	reqresp	iouring	loopback	8	ok		requests_per_second	3	30999.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01390t8-noqperf-reqresp-iouring-loopback
1391	noqperf	reqresp	iouring	loopback	16	ok		requests_per_second	3	21598.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01391t16-noqperf-reqresp-iouring-loopback
1393	noqperf	stream_churn	syscall	loopback	1	ok		streams_per_second	3	44216.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01393t1-noqperf-stream_churn-syscall-loopback
1394	noqperf	stream_churn	syscall	loopback	2	ok		streams_per_second	3	46226.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01394t2-noqperf-stream_churn-syscall-loopback
1395	noqperf	stream_churn	syscall	loopback	4	ok		streams_per_second	3	40511.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01395t4-noqperf-stream_churn-syscall-loopback
1396	noqperf	stream_churn	syscall	loopback	8	ok		streams_per_second	3	32022.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01396t8-noqperf-stream_churn-syscall-loopback
1397	noqperf	stream_churn	syscall	loopback	16	ok		streams_per_second	3	22518.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01397t16-noqperf-stream_churn-syscall-loopback
1399	noqperf	stream_churn	iouring	loopback	1	ok		streams_per_second	3	47105.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01399t1-noqperf-stream_churn-iouring-loopback
1400	noqperf	stream_churn	iouring	loopback	2	ok		streams_per_second	3	45198.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01400t2-noqperf-stream_churn-iouring-loopback
1401	noqperf	stream_churn	iouring	loopback	4	ok		streams_per_second	3	42449.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01401t4-noqperf-stream_churn-iouring-loopback
1402	noqperf	stream_churn	iouring	loopback	8	ok		streams_per_second	3	31735.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01402t8-noqperf-stream_churn-iouring-loopback
1403	noqperf	stream_churn	iouring	loopback	16	ok		streams_per_second	3	22343.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01403t16-noqperf-stream_churn-iouring-loopback
1405	noqperf	multistream_download	syscall	loopback	1	ok		throughput_gbps	3	3.022410	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01405t1-noqperf-multistream_download-syscall-loopback
1406	noqperf	multistream_download	syscall	loopback	2	ok		throughput_gbps	3	5.174409	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01406t2-noqperf-multistream_download-syscall-loopback
1407	noqperf	multistream_download	syscall	loopback	4	ok		throughput_gbps	3	4.604189	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01407t4-noqperf-multistream_download-syscall-loopback
1408	noqperf	multistream_download	syscall	loopback	8	ok		throughput_gbps	3	3.591854	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01408t8-noqperf-multistream_download-syscall-loopback
1409	noqperf	multistream_download	syscall	loopback	16	ok		throughput_gbps	3	2.504143	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01409t16-noqperf-multistream_download-syscall-loopback
1411	noqperf	multistream_download	iouring	loopback	1	ok		throughput_gbps	3	3.739955	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01411t1-noqperf-multistream_download-iouring-loopback
1412	noqperf	multistream_download	iouring	loopback	2	ok		throughput_gbps	3	5.358865	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01412t2-noqperf-multistream_download-iouring-loopback
1413	noqperf	multistream_download	iouring	loopback	4	ok		throughput_gbps	3	4.679312	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01413t4-noqperf-multistream_download-iouring-loopback
1414	noqperf	multistream_download	iouring	loopback	8	ok		throughput_gbps	3	3.748109	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01414t8-noqperf-multistream_download-iouring-loopback
1415	noqperf	multistream_download	iouring	loopback	16	ok		throughput_gbps	3	2.654206	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01415t16-noqperf-multistream_download-iouring-loopback
1417	noqperf	multistream_upload	syscall	loopback	1	ok		throughput_gbps	3	0.180355	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01417t1-noqperf-multistream_upload-syscall-loopback
1418	noqperf	multistream_upload	syscall	loopback	2	ok		throughput_gbps	3	0.348127	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01418t2-noqperf-multistream_upload-syscall-loopback
1419	noqperf	multistream_upload	syscall	loopback	4	ok		throughput_gbps	3	0.761266	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01419t4-noqperf-multistream_upload-syscall-loopback
1420	noqperf	multistream_upload	syscall	loopback	8	ok		throughput_gbps	3	1.524630	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01420t8-noqperf-multistream_upload-syscall-loopback
1421	noqperf	multistream_upload	syscall	loopback	16	ok		throughput_gbps	3	1.073742	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01421t16-noqperf-multistream_upload-syscall-loopback
1423	noqperf	multistream_upload	iouring	loopback	1	ok		throughput_gbps	3	0.169869	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01423t1-noqperf-multistream_upload-iouring-loopback
1424	noqperf	multistream_upload	iouring	loopback	2	ok		throughput_gbps	3	0.377487	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01424t2-noqperf-multistream_upload-iouring-loopback
1425	noqperf	multistream_upload	iouring	loopback	4	ok		throughput_gbps	3	0.754975	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01425t4-noqperf-multistream_upload-iouring-loopback
1426	noqperf	multistream_upload	iouring	loopback	8	ok		throughput_gbps	3	1.535115	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01426t8-noqperf-multistream_upload-iouring-loopback
1427	noqperf	multistream_upload	iouring	loopback	16	ok		throughput_gbps	3	1.082130	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01427t16-noqperf-multistream_upload-iouring-loopback
1429	noqperf	bidi	syscall	loopback	1	ok		throughput_gbps	3	3.852468	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01429t1-noqperf-bidi-syscall-loopback
1430	noqperf	bidi	syscall	loopback	2	ok		throughput_gbps	3	3.556770	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01430t2-noqperf-bidi-syscall-loopback
1431	noqperf	bidi	syscall	loopback	4	ok		throughput_gbps	3	3.087008	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01431t4-noqperf-bidi-syscall-loopback
1432	noqperf	bidi	syscall	loopback	8	ok		throughput_gbps	3	2.226199	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01432t8-noqperf-bidi-syscall-loopback
1433	noqperf	bidi	syscall	loopback	16	ok		throughput_gbps	3	2.472542	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01433t16-noqperf-bidi-syscall-loopback
1435	noqperf	bidi	iouring	loopback	1	ok		throughput_gbps	3	4.395631	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01435t1-noqperf-bidi-iouring-loopback
1436	noqperf	bidi	iouring	loopback	2	ok		throughput_gbps	3	3.847614	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01436t2-noqperf-bidi-iouring-loopback
1437	noqperf	bidi	iouring	loopback	4	ok		throughput_gbps	3	3.087008	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01437t4-noqperf-bidi-iouring-loopback
1438	noqperf	bidi	iouring	loopback	8	ok		throughput_gbps	3	2.381490	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01438t8-noqperf-bidi-iouring-loopback
1439	noqperf	bidi	iouring	loopback	16	ok		throughput_gbps	3	2.353005	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01439t16-noqperf-bidi-iouring-loopback
1441	noqperf	small_payload_pps	syscall	loopback	1	ok		messages_per_second	3	43643.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01441t1-noqperf-small_payload_pps-syscall-loopback
1442	noqperf	small_payload_pps	syscall	loopback	2	ok		messages_per_second	3	45282.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01442t2-noqperf-small_payload_pps-syscall-loopback
1443	noqperf	small_payload_pps	syscall	loopback	4	ok		messages_per_second	3	39727.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01443t4-noqperf-small_payload_pps-syscall-loopback
1444	noqperf	small_payload_pps	syscall	loopback	8	ok		messages_per_second	3	31185.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01444t8-noqperf-small_payload_pps-syscall-loopback
1445	noqperf	small_payload_pps	syscall	loopback	16	ok		messages_per_second	3	22500.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01445t16-noqperf-small_payload_pps-syscall-loopback
1447	noqperf	small_payload_pps	iouring	loopback	1	ok		messages_per_second	3	48804.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01447t1-noqperf-small_payload_pps-iouring-loopback
1448	noqperf	small_payload_pps	iouring	loopback	2	ok		messages_per_second	3	47856.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01448t2-noqperf-small_payload_pps-iouring-loopback
1449	noqperf	small_payload_pps	iouring	loopback	4	ok		messages_per_second	3	42397.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01449t4-noqperf-small_payload_pps-iouring-loopback
1450	noqperf	small_payload_pps	iouring	loopback	8	ok		messages_per_second	3	32025.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01450t8-noqperf-small_payload_pps-iouring-loopback
1451	noqperf	small_payload_pps	iouring	loopback	16	ok		messages_per_second	3	22480.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01451t16-noqperf-small_payload_pps-iouring-loopback
1453	noqperf	loss_recovery	syscall	loopback	1	ok		throughput_gbps	3	2.822869	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01453t1-noqperf-loss_recovery-syscall-loopback
1454	noqperf	loss_recovery	syscall	loopback	2	ok		throughput_gbps	3	4.638139	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01454t2-noqperf-loss_recovery-syscall-loopback
1455	noqperf	loss_recovery	syscall	loopback	4	ok		throughput_gbps	3	4.475299	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01455t4-noqperf-loss_recovery-syscall-loopback
1456	noqperf	loss_recovery	syscall	loopback	8	ok		throughput_gbps	3	3.667919	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01456t8-noqperf-loss_recovery-syscall-loopback
1457	noqperf	loss_recovery	syscall	loopback	16	ok		throughput_gbps	3	2.623537	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01457t16-noqperf-loss_recovery-syscall-loopback
1459	noqperf	loss_recovery	iouring	loopback	1	ok		throughput_gbps	3	3.378859	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01459t1-noqperf-loss_recovery-iouring-loopback
1460	noqperf	loss_recovery	iouring	loopback	2	ok		throughput_gbps	3	4.615809	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01460t2-noqperf-loss_recovery-iouring-loopback
1461	noqperf	loss_recovery	iouring	loopback	4	ok		throughput_gbps	3	4.460152	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01461t4-noqperf-loss_recovery-iouring-loopback
1462	noqperf	loss_recovery	iouring	loopback	8	ok		throughput_gbps	3	3.629866	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01462t8-noqperf-loss_recovery-iouring-loopback
1463	noqperf	loss_recovery	iouring	loopback	16	ok		throughput_gbps	3	2.629829	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01463t16-noqperf-loss_recovery-iouring-loopback
1465	noqperf	flow_control	syscall	loopback	1	ok		throughput_gbps	3	2.616957	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01465t1-noqperf-flow_control-syscall-loopback
1466	noqperf	flow_control	syscall	loopback	2	ok		throughput_gbps	3	4.237283	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01466t2-noqperf-flow_control-syscall-loopback
1467	noqperf	flow_control	syscall	loopback	4	ok		throughput_gbps	3	3.805790	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01467t4-noqperf-flow_control-syscall-loopback
1468	noqperf	flow_control	syscall	loopback	8	ok		throughput_gbps	3	3.084165	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01468t8-noqperf-flow_control-syscall-loopback
1469	noqperf	flow_control	syscall	loopback	16	ok		throughput_gbps	3	2.203926	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01469t16-noqperf-flow_control-syscall-loopback
1471	noqperf	flow_control	iouring	loopback	1	ok		throughput_gbps	3	2.883223	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01471t1-noqperf-flow_control-iouring-loopback
1472	noqperf	flow_control	iouring	loopback	2	ok		throughput_gbps	3	4.264458	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01472t2-noqperf-flow_control-iouring-loopback
1473	noqperf	flow_control	iouring	loopback	4	ok		throughput_gbps	3	3.778252	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01473t4-noqperf-flow_control-iouring-loopback
1474	noqperf	flow_control	iouring	loopback	8	ok		throughput_gbps	3	3.072471	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01474t8-noqperf-flow_control-iouring-loopback
1475	noqperf	flow_control	iouring	loopback	16	ok		throughput_gbps	3	2.169662	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01475t16-noqperf-flow_control-iouring-loopback
1477	noqperf	resumed_connect	syscall	loopback	1	ok		connections_per_second	3	0.924618	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01477t1-noqperf-resumed_connect-syscall-loopback
1478	noqperf	resumed_connect	syscall	loopback	2	ok		connections_per_second	3	1.847617	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01478t2-noqperf-resumed_connect-syscall-loopback
1479	noqperf	resumed_connect	syscall	loopback	4	ok		connections_per_second	3	3.685347	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01479t4-noqperf-resumed_connect-syscall-loopback
1480	noqperf	resumed_connect	syscall	loopback	8	ok		connections_per_second	3	7.412955	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01480t8-noqperf-resumed_connect-syscall-loopback
1481	noqperf	resumed_connect	syscall	loopback	16	ok		connections_per_second	3	14.442594	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01481t16-noqperf-resumed_connect-syscall-loopback
1483	noqperf	resumed_connect	iouring	loopback	1	ok		connections_per_second	3	0.968933	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01483t1-noqperf-resumed_connect-iouring-loopback
1484	noqperf	resumed_connect	iouring	loopback	2	ok		connections_per_second	3	1.983902	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01484t2-noqperf-resumed_connect-iouring-loopback
1485	noqperf	resumed_connect	iouring	loopback	4	ok		connections_per_second	3	3.867868	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01485t4-noqperf-resumed_connect-iouring-loopback
1486	noqperf	resumed_connect	iouring	loopback	8	ok		connections_per_second	3	7.830039	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01486t8-noqperf-resumed_connect-iouring-loopback
1487	noqperf	resumed_connect	iouring	loopback	16	ok		connections_per_second	3	15.350565	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01487t16-noqperf-resumed_connect-iouring-loopback
1489	noqperf	zero_rtt_reqresp	syscall	loopback	1	ok		requests_per_second	3	40990.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01489t1-noqperf-zero_rtt_reqresp-syscall-loopback
1490	noqperf	zero_rtt_reqresp	syscall	loopback	2	ok		requests_per_second	3	39275.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01490t2-noqperf-zero_rtt_reqresp-syscall-loopback
1491	noqperf	zero_rtt_reqresp	syscall	loopback	4	ok		requests_per_second	3	29907.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01491t4-noqperf-zero_rtt_reqresp-syscall-loopback
1492	noqperf	zero_rtt_reqresp	syscall	loopback	8	ok		requests_per_second	3	21118.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01492t8-noqperf-zero_rtt_reqresp-syscall-loopback
1493	noqperf	zero_rtt_reqresp	syscall	loopback	16	ok		requests_per_second	3	13553.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01493t16-noqperf-zero_rtt_reqresp-syscall-loopback
1495	noqperf	zero_rtt_reqresp	iouring	loopback	1	ok		requests_per_second	3	43510.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b01495t1-noqperf-zero_rtt_reqresp-iouring-loopback
